,MOFname,vsa,surface_area
71,mof_unit_64304.cif,3449.1787196069463,1957.6408165350038
72,mof_unit_64305.cif,3807.3940217424465,9991.928645796375
73,mof_unit_64306.cif,3704.367245219702,4051.8267150374095
74,mof_unit_64307.cif,3648.492430618614,1142.8968570895918
75,mof_unit_64308.cif,3562.810328134701,2025.1513304484558
76,mof_unit_64309.cif,2837.2659502118736,3709.7678795253646
77,mof_unit_64310.cif,3311.488850079228,618.0209680525396
78,mof_unit_64311.cif,3017.387496108373,7946.507718706248
79,mof_unit_64312.cif,4195.33555025828,1542.1874148657785
80,mof_unit_64313.cif,3284.720490392886,3295.694419287635
81,mof_unit_64314.cif,3578.2918553059267,5379.12648591557
82,mof_unit_64315.cif,4166.936701041952,6962.002856928072
83,mof_unit_64316.cif,3721.759602430781,11865.446182903806
84,mof_unit_64317.cif,3479.3022396880488,1564.388937051362
85,mof_unit_64318.cif,3110.7218261622716,1731.3193445138552
86,mof_unit_64319.cif,3000.2343666713978,1055.9177379930077
87,mof_unit_64320.cif,3987.879229070461,13008.98285518243
88,mof_unit_64321.cif,3108.8755302561112,581.9995028147943
89,mof_unit_64322.cif,3490.8643104923317,1937.8083458075466
90,mof_unit_64323.cif,3819.5172052314265,22172.19884563987
91,mof_unit_64324.cif,3990.876841914573,1535.825933215689
92,mof_unit_64325.cif,3427.1671588302374,1726.1729319420058
93,mof_unit_64326.cif,3178.5055190292205,394.61300748753314
94,mof_unit_64327.cif,3762.772971515766,8102.111696621661
95,mof_unit_64328.cif,3902.214331996602,10245.937432546152
96,mof_unit_64329.cif,3294.959622357942,1701.4347197727075
97,mof_unit_64330.cif,2895.59819616167,3524.472971763863
98,mof_unit_64331.cif,3979.1572019503797,7923.827358110008
99,mof_unit_64332.cif,4110.144362061236,1695.8902517036847
100,mof_unit_64333.cif,3594.618138381851,2250.5380734118085
101,mof_unit_64334.cif,2247.608316352466,943.2841156766125
102,mof_unit_64335.cif,3680.28749721554,3055.807239170609
103,mof_unit_64336.cif,2322.9260616136085,1913.2937569157207
104,mof_unit_64337.cif,2478.711210131509,3503.3548576499966
105,mof_unit_64338.cif,3131.3105819657494,1248.275700022018
106,mof_unit_64339.cif,2386.031252932814,539.8125096271358
107,mof_unit_64340.cif,3567.586430846983,10422.639316280662
108,mof_unit_64341.cif,3268.866618014175,4746.50728607165
109,mof_unit_64342.cif,3161.676296501939,1132.9406724482826
110,mof_unit_64343.cif,3717.153630979305,2808.095289518904
111,mof_unit_64344.cif,3650.962935648208,1626.7380859827288
112,mof_unit_64345.cif,2306.2354479758546,501.91389565498093
113,mof_unit_64346.cif,4171.638422136542,3167.2683609892224
114,mof_unit_64347.cif,767.2456932952393,250.9189235608076
115,mof_unit_64348.cif,3964.353236160477,15594.907131265794
116,mof_unit_64349.cif,2447.96959213128,722.0241892433671
117,mof_unit_64350.cif,3138.6871028263618,7646.95602823521
118,mof_unit_64351.cif,3804.8166616230455,1403.6419441965552
119,mof_unit_64352.cif,637.73286116681,208.46200473235257
120,mof_unit_64353.cif,3739.957028753297,1891.3684514102233
121,mof_unit_64354.cif,2741.2462258897444,3807.0578093835843
122,mof_unit_64355.cif,3397.7160312429364,1042.4280752889072
123,mof_unit_64356.cif,3494.623009871248,1742.5986925826326
124,mof_unit_64357.cif,4023.864857349807,9042.628219966911
125,mof_unit_64358.cif,3380.8268166511984,5865.576361401367
126,mof_unit_64359.cif,3454.4671063799296,5769.176397618015
127,mof_unit_64360.cif,3200.5947984264812,1074.0747031105257
128,mof_unit_64361.cif,3603.5288203872637,1174.9671522424917
129,mof_unit_64362.cif,4274.143868940422,1834.1422300748202
130,mof_unit_64363.cif,2532.7749602343492,953.6918210096693
131,mof_unit_64364.cif,2480.523774695826,716.0306367877002
132,mof_unit_64365.cif,4093.2128053488927,13414.777603025781
133,mof_unit_64366.cif,3166.7488485037366,861.6417849542954
134,mof_unit_64367.cif,2936.1769018938867,886.8082401845753
135,mof_unit_64368.cif,3719.1486182830054,1416.3643592888143
136,mof_unit_64369.cif,2180.5349471099294,1121.4371277613736
137,mof_unit_64370.cif,2879.375262490014,713.3743934955525
138,mof_unit_64371.cif,2501.864051313425,1289.09463956478
139,mof_unit_64372.cif,3378.703337627058,3030.5043571377537
140,mof_unit_64373.cif,3434.8643996889696,958.3245407711554
141,mof_unit_64374.cif,1751.3266105432483,218.55661737075712
142,mof_unit_64375.cif,2272.0051734346007,283.0463674256686
143,mof_unit_64376.cif,3659.8620001973304,12091.427476989234
144,mof_unit_64377.cif,3904.7515972241426,14042.113316327186
145,mof_unit_64378.cif,2734.697064786711,2079.7634859438817
146,mof_unit_64379.cif,4233.742479031775,1908.7195508882037
147,mof_unit_64380.cif,4000.156725540513,11954.668067717028
148,mof_unit_64381.cif,498.02416001613784,125.73320602707072
149,mof_unit_64382.cif,3429.22091241318,5185.292374321642
150,mof_unit_64383.cif,2111.9215743002655,347.88509344652255
151,mof_unit_64384.cif,3005.93379984622,1518.2605174284727
152,mof_unit_64385.cif,3422.9065723564886,4871.192177187739
153,mof_unit_64386.cif,3554.9885485652057,5893.406890343484
154,mof_unit_64387.cif,3703.68041161795,6721.530619581976
155,mof_unit_64388.cif,4241.7067427505035,1333.480801017028
156,mof_unit_64389.cif,4061.30842071091,1856.7586938180914
157,mof_unit_64390.cif,3649.6921688012226,7181.6300206902315
158,mof_unit_64391.cif,2519.2863689626897,1849.4468709655143
159,mof_unit_64392.cif,3819.4914575556218,4497.711347153583
160,mof_unit_64393.cif,4061.203620197382,13561.141451659441
161,mof_unit_64394.cif,3477.297199028173,5544.655037767026
162,mof_unit_64395.cif,3370.1917542250476,6818.575530345952
163,mof_unit_64396.cif,3471.063783628093,2669.09344910967
164,mof_unit_64397.cif,3667.102981541694,4994.6958247536895
165,mof_unit_64398.cif,4240.437386130506,1554.3916980772551
166,mof_unit_64399.cif,3539.9470407426593,10662.069754378954
167,mof_unit_64400.cif,3973.442581201469,5528.594454285644
168,mof_unit_64401.cif,3422.430053197254,4042.684469928759
169,mof_unit_64402.cif,3836.5702490706135,1701.2854407145858
170,mof_unit_64403.cif,3765.433222569065,2469.7983666962646
171,mof_unit_64404.cif,2972.8542939262675,996.0655960177511
172,mof_unit_64405.cif,4195.595613170354,2087.588316739622
173,mof_unit_64406.cif,3421.946522733258,1399.7603368270416
174,mof_unit_64407.cif,3131.239295130818,2018.5181937108139
175,mof_unit_64408.cif,3791.697960637884,8495.808139740122
176,mof_unit_64409.cif,2088.5423417532,1241.8280114987183
177,mof_unit_64410.cif,3276.5487126459434,5693.014111894972
178,mof_unit_64411.cif,3970.527322450878,7277.043811836085
179,mof_unit_64412.cif,446.7495125840359,259.94998456385844
180,mof_unit_64413.cif,3097.365586196694,691.5510640875898
181,mof_unit_64414.cif,212.56038033683205,44.813072477943
182,mof_unit_64415.cif,3174.7357264756124,6894.158877091624
183,mof_unit_64416.cif,3567.7118692754075,8566.543654021316
184,mof_unit_64417.cif,3327.978405529181,5099.118985776113
185,mof_unit_64418.cif,3717.626085003068,1389.761621304388
186,mof_unit_64419.cif,3644.727350322891,14313.909334155069
187,mof_unit_64420.cif,3559.12965182577,2743.1091285548155
188,mof_unit_64421.cif,809.410591023828,203.99732090792534
189,mof_unit_64422.cif,3830.74911627011,2434.477113766319
190,mof_unit_64423.cif,2902.219141183577,2033.0267990053862
191,mof_unit_64424.cif,3439.186447089232,15959.222396149029
192,mof_unit_64425.cif,3677.043506560554,18086.09960256134
193,mof_unit_64426.cif,3575.3156935238985,9946.417710921944
194,mof_unit_64427.cif,3879.470159090466,7698.613399601005
195,mof_unit_64428.cif,3190.9998077341234,8485.000143666715
196,mof_unit_64429.cif,1070.4183442749522,988.3057789111796
197,mof_unit_64430.cif,2782.6479767800665,724.3966100596157
198,mof_unit_64431.cif,3002.010141007021,435.09784650556867
199,mof_unit_64432.cif,3686.7007625646556,6766.0880449577235
200,mof_unit_64433.cif,4114.353515337424,19533.253145364066
201,mof_unit_64434.cif,4292.248958492588,14112.83707633948
202,mof_unit_64435.cif,3665.141717308666,2163.453327687026
203,mof_unit_64436.cif,3367.1346723012175,2407.576204081547
204,mof_unit_64437.cif,3673.3235455211293,774.5017283492533
205,mof_unit_64438.cif,2609.1973782911327,1110.757467318666
206,mof_unit_64439.cif,3144.962618186986,9707.412272190219
207,mof_unit_64440.cif,3460.5586099900156,2889.3904082795493
208,mof_unit_64441.cif,3874.5348011187352,6729.16415880104
209,mof_unit_64442.cif,3267.818982206005,2264.702754421423
210,mof_unit_64443.cif,308.8693614868608,83.7200827140286
211,mof_unit_64444.cif,2684.2501908520203,989.4000034864058
212,mof_unit_64445.cif,4104.312980824119,10541.086556333497
213,mof_unit_64446.cif,3127.837826323521,413.15458836885136
214,mof_unit_64447.cif,2903.890540665108,1402.4545494080019
215,mof_unit_64448.cif,2681.9629586731803,8655.51275686486
216,mof_unit_64449.cif,2391.485759211697,662.1907240364364
217,mof_unit_64450.cif,3873.832161382974,1967.4987164501465
218,mof_unit_64451.cif,2460.0816968201343,2040.607218605066
219,mof_unit_64452.cif,2961.3063615306,1148.8036104818334
220,mof_unit_64453.cif,3249.0860539088862,536.0340611647919
221,mof_unit_64454.cif,3092.809092602066,988.8695235756991
222,mof_unit_64455.cif,3382.714976180728,6275.002042653219
223,mof_unit_64456.cif,3405.413123885196,1519.3825718022224
224,mof_unit_64457.cif,3999.845028903374,1543.8260428903523
225,mof_unit_64458.cif,2943.084726003538,3651.6541221370103
226,mof_unit_64459.cif,3292.551847897724,3561.3983643142315
227,mof_unit_64460.cif,4011.338769286444,7361.4407711076765
228,mof_unit_64461.cif,3288.6060519102984,4700.3502402565
229,mof_unit_64462.cif,3647.9006553601607,1144.3943710553533
230,mof_unit_64463.cif,3666.848345398396,2066.6590186274248
231,mof_unit_64464.cif,2942.8770582484785,1046.5112708050196
232,mof_unit_64465.cif,3883.3680222119456,10243.051666065528
233,mof_unit_64466.cif,3809.5320996278406,2004.490329061263
234,mof_unit_64467.cif,3706.639250885336,8761.927345196058
235,mof_unit_64468.cif,3070.8714278711504,1574.117554145624
236,mof_unit_64469.cif,3610.2905901091876,5386.059671455174
237,mof_unit_64470.cif,4054.48112111167,1729.777978627038
238,mof_unit_64471.cif,3455.965289318861,7867.185447875425
239,mof_unit_64472.cif,3106.4024019240583,2278.3356203434532
240,mof_unit_64473.cif,2943.2880316346573,3588.842028112205
241,mof_unit_64474.cif,2868.443587651812,1077.440170368999
242,mof_unit_64475.cif,3143.3297211399326,530.1797378123466
243,mof_unit_64476.cif,2528.1443983658583,241.27617404775063
244,mof_unit_64477.cif,3473.9328036184415,5768.34417244532
245,mof_unit_64478.cif,3351.310155282154,5589.714532060319
246,mof_unit_64479.cif,4079.6503077820907,803.436439144513
247,mof_unit_64480.cif,3306.411990131965,2457.6803044951694
248,mof_unit_64481.cif,3213.910312618258,1635.122773722083
249,mof_unit_64482.cif,2083.3179970161164,374.435304001781
250,mof_unit_64483.cif,2282.0718183603885,3171.389604333967
251,mof_unit_64484.cif,3285.746069145607,502.6943049692444
252,mof_unit_64485.cif,2802.2655922622807,1504.960627341001
253,mof_unit_64486.cif,3434.3809233300913,2195.2410742798465
254,mof_unit_64487.cif,3398.421205010982,1423.428863401332
255,mof_unit_64488.cif,4114.9869768299195,7644.182708780434
256,mof_unit_64489.cif,3303.3764637531685,8616.811910505072
257,mof_unit_64490.cif,1562.5065792442922,796.5065020117204
258,mof_unit_64491.cif,3103.904110552201,784.1889989426006
259,mof_unit_64492.cif,3140.047494052492,1283.5074379816886
260,mof_unit_64493.cif,2561.3297147828057,1322.6853995885726
261,mof_unit_64494.cif,2927.0330573187885,2101.7639367748566
262,mof_unit_64495.cif,3549.659348065592,5367.69641208526
263,mof_unit_64496.cif,461.431062548132,105.34697932893668
264,mof_unit_64497.cif,3742.1189359328464,5375.361767783923
265,mof_unit_64498.cif,3080.8883306063713,638.9531454344034
266,mof_unit_64499.cif,1784.341123022874,402.4673959577562
267,mof_unit_64500.cif,3425.189801216878,1765.4887120770104
268,mof_unit_64501.cif,4337.7010230193955,1749.800704205597
269,mof_unit_64502.cif,394.2148246055319,85.1175510909397
270,mof_unit_64503.cif,4193.338680470867,6095.348360872879
271,mof_unit_64504.cif,4065.5725486206625,10391.317464736772
272,mof_unit_64505.cif,3553.461983682513,10488.396573307593
273,mof_unit_64506.cif,2614.0673896190115,1335.3841380677984
274,mof_unit_64507.cif,2684.8692424362916,1169.8864586473628
275,mof_unit_64508.cif,2723.806359719181,1403.666717225425
276,mof_unit_64509.cif,2586.192818575104,3387.5564043191594
277,mof_unit_64510.cif,3257.621519504029,1380.7962902736326
278,mof_unit_64511.cif,3346.7865919860856,1195.8345107139298
279,mof_unit_64512.cif,2425.6988532497676,1118.5278998668148
280,mof_unit_64513.cif,3924.0864699155923,1474.7764391739627
281,mof_unit_64514.cif,3536.8347972841784,9393.165686263425
282,mof_unit_64515.cif,3793.7971838683925,792.2303750075656
283,mof_unit_64516.cif,3731.6515505348434,2921.2902233363056
284,mof_unit_64517.cif,3035.985586892618,1556.7300027680824
285,mof_unit_64518.cif,3796.2554617954306,1866.1705001427938
286,mof_unit_64519.cif,2961.6433522577686,3153.5945742520826
287,mof_unit_64520.cif,3654.3803318734795,2100.5747324289337
288,mof_unit_64521.cif,2997.639820005134,837.3397672169841
289,mof_unit_64522.cif,4104.7411421680235,1558.7651390554477
290,mof_unit_64523.cif,3096.9294991208994,1572.000500829815
291,mof_unit_64524.cif,3017.5918498824367,6630.644237299466
292,mof_unit_64525.cif,3457.5781348005953,7727.70014306035
293,mof_unit_64526.cif,3701.060785397914,2796.2489750823374
294,mof_unit_64527.cif,3991.856439985185,2079.5253422251626
295,mof_unit_64528.cif,3464.676377080154,721.0000991533356
296,mof_unit_64529.cif,3564.815791484329,1107.4259559643883
297,mof_unit_64530.cif,3365.791053806303,503.14305477627244
298,mof_unit_64531.cif,2876.501342956015,1475.2930473823096
299,mof_unit_64532.cif,3614.2969750739794,5205.937804404848
300,mof_unit_64533.cif,3493.2462684637044,5556.116298187607
301,mof_unit_64534.cif,3616.6252141931864,5198.694317475671
302,mof_unit_64535.cif,3375.7003994160177,1733.9471768128403
303,mof_unit_64536.cif,3426.555692844582,1515.0230088095761
304,mof_unit_64537.cif,3621.5264088238055,2397.178688504263
305,mof_unit_64538.cif,2858.35627141645,8145.831116294244
306,mof_unit_64539.cif,4183.188215032798,6885.41046989199
307,mof_unit_64540.cif,4427.1659856804645,7410.659606839832
308,mof_unit_64541.cif,3277.9291534436966,5474.518015735887
309,mof_unit_64542.cif,3496.367991632696,15314.414256632188
310,mof_unit_64543.cif,3269.5724438434554,7832.078237936153
311,mof_unit_64544.cif,2990.7626428356007,3633.9625902543025
312,mof_unit_64545.cif,3605.9784759868517,6505.283796948709
313,mof_unit_64546.cif,3832.2259308892058,8533.120826262033
314,mof_unit_64547.cif,3349.4959088323,866.8029190293186
315,mof_unit_64548.cif,3510.00799805172,661.2994699085763
316,mof_unit_64549.cif,3598.15822240577,1222.3520502763877
317,mof_unit_64550.cif,4415.480071440393,3207.1503550805705
318,mof_unit_64551.cif,3043.6945608849574,990.1970977992528
319,mof_unit_64552.cif,3735.0263631752664,8395.477960294927
320,mof_unit_64553.cif,3250.2792045864335,2844.592069871155
321,mof_unit_64554.cif,3622.2711300909295,5095.044071498239
322,mof_unit_64555.cif,756.3338340484739,82.58344820877456
323,mof_unit_64556.cif,2747.9491860452295,1226.8197123306509
324,mof_unit_64557.cif,94.55579752328356,17.10250368050686
325,mof_unit_64558.cif,3582.2848228494527,9347.01097779322
326,mof_unit_64559.cif,2638.6110058285726,604.0773593471621
327,mof_unit_64560.cif,3221.6972288952998,1194.8749615033732
328,mof_unit_64561.cif,3562.440502750113,6626.72404960137
329,mof_unit_64562.cif,4166.824785785361,13422.237398033949
330,mof_unit_64563.cif,3266.479664983847,1365.2587631195295
331,mof_unit_64564.cif,2785.795534627896,2002.62371565782
332,mof_unit_64565.cif,3113.9896480663433,1206.2245712918486
333,mof_unit_64566.cif,3883.128228422185,7720.794823447581
334,mof_unit_64567.cif,4057.2358106946745,11104.83072134003
335,mof_unit_64568.cif,4042.962524402315,13195.256612528947
336,mof_unit_64569.cif,3542.446649126727,5993.046128320799
337,mof_unit_64570.cif,3759.1172150001703,1675.801274648453
338,mof_unit_64571.cif,3606.1035961720727,2697.563020409028
339,mof_unit_64572.cif,631.4328648589217,159.09866830450605
340,mof_unit_64573.cif,2262.7174368474953,1654.1747675910326
341,mof_unit_64574.cif,3513.1814990772073,2585.095354295355
342,mof_unit_64575.cif,2689.3390787806866,7515.583222001173
343,mof_unit_64576.cif,3066.2980256159963,7998.55165990648
344,mof_unit_64577.cif,2776.7612464161434,1409.4585951406966
345,mof_unit_64578.cif,3487.7205125580476,5087.023473927086
346,mof_unit_64579.cif,3786.1525505639675,5706.222712012314
347,mof_unit_64580.cif,3701.728154508232,6175.138128964892
348,mof_unit_64581.cif,3589.507821423208,1038.1988365551074
349,mof_unit_64582.cif,3560.9930882170443,1316.2020775505996
350,mof_unit_64583.cif,2949.1563372348232,8592.799321415745
351,mof_unit_64584.cif,164.67534838373965,69.44050737788733
352,mof_unit_64585.cif,3473.7511730866186,1827.436052878781
353,mof_unit_64586.cif,2521.8639880982782,747.2399659075128
354,mof_unit_64587.cif,2744.7841907481775,671.8406992125965
355,mof_unit_64588.cif,3597.0762484610873,1580.3958919753386
356,mof_unit_64589.cif,3346.0134012626704,3738.0398006645146
357,mof_unit_64590.cif,3754.877441190834,8937.880167998614
358,mof_unit_64591.cif,3923.7912380166235,10732.963773005105
359,mof_unit_64592.cif,3738.6405683110083,9011.918873747121
360,mof_unit_64593.cif,2360.751496120859,414.6042621616835
361,mof_unit_64594.cif,3696.7724552881923,8245.937094408926
362,mof_unit_64595.cif,3219.1452996649955,1700.2506189440517
363,mof_unit_64596.cif,2768.377255837261,4975.107518607271
364,mof_unit_64597.cif,2207.2055104233723,411.9502651082831
365,mof_unit_64598.cif,2731.984576239499,947.8654075663586
366,mof_unit_64599.cif,3695.168605840594,10195.291308439611
367,mof_unit_64600.cif,3723.9964279174937,5626.322988177425
368,mof_unit_64601.cif,3077.49096259847,638.7066639287846
369,mof_unit_64602.cif,3476.850009032993,6875.613551431849
370,mof_unit_64603.cif,3356.6832385363555,848.6371715895383
371,mof_unit_64604.cif,4050.7306030070436,503.37397126108914
372,mof_unit_64605.cif,182.17184760371683,30.427388279130394
373,mof_unit_64606.cif,3880.9145232180895,19246.081032691374
374,mof_unit_64607.cif,3090.6241685038617,1561.0541223124096
375,mof_unit_64608.cif,2963.8153437589403,1322.4546229046286
376,mof_unit_64609.cif,4099.414969764555,8297.042802104741
377,mof_unit_64610.cif,3020.7224137733683,1527.1328510334972
378,mof_unit_64611.cif,2897.6535443779358,1489.2845449553013
379,mof_unit_64612.cif,4182.861476803832,2940.7806814379373
380,mof_unit_64613.cif,3555.3542636964094,6354.254540282012
381,mof_unit_64614.cif,3802.3510797768436,9069.139663268827
382,mof_unit_64615.cif,3116.2629716538895,2239.778225387415
383,mof_unit_64616.cif,3725.2719894285283,10754.666405564893
384,mof_unit_64617.cif,3719.684566951851,1586.7947334452635
385,mof_unit_64618.cif,4041.0108196055403,16237.49811532935
386,mof_unit_64619.cif,1978.4655860478297,2138.9677341245947
387,mof_unit_64620.cif,3954.9014803921013,2716.001429816806
388,mof_unit_64621.cif,3366.224374136281,3640.7565718234205
389,mof_unit_64622.cif,3381.9710793652794,871.223804339766
390,mof_unit_64623.cif,2328.0881207570646,474.66217688495396
391,mof_unit_64624.cif,3235.90930699983,460.8181927950109
392,mof_unit_64625.cif,2987.305599740146,2203.8735394317887
393,mof_unit_64626.cif,3778.3252485967087,1543.4921308611838
394,mof_unit_64627.cif,3503.232942617895,1184.760190835707
395,mof_unit_64628.cif,3795.0429248842242,2481.759504773521
396,mof_unit_64629.cif,3222.6297748758802,1843.7043003469425
397,mof_unit_64630.cif,504.0941441556544,120.65879875884227
398,mof_unit_64631.cif,3486.907541182968,4971.155415469402
399,mof_unit_64632.cif,3045.171493434908,12460.086265463819
400,mof_unit_64633.cif,3597.7520507147683,1352.6193017812873
401,mof_unit_64634.cif,3846.08159767549,10116.083421426496
402,mof_unit_64635.cif,3867.130958958806,7817.364838499687
403,mof_unit_64636.cif,2929.794462696464,4934.108683615177
404,mof_unit_64637.cif,4025.5236300235256,9634.650986709355
405,mof_unit_64638.cif,4167.966345676379,2974.850989872337
406,mof_unit_64639.cif,3194.594618801542,3235.05039647254
407,mof_unit_64640.cif,3265.6908439759154,1347.3815693941842
408,mof_unit_64641.cif,3975.4155863811307,2967.638318825498
409,mof_unit_64642.cif,1799.5449908003222,890.9807291886813
410,mof_unit_64643.cif,3790.3887518242254,9224.664859465265
411,mof_unit_64644.cif,3828.2384713464357,8518.870956255223
412,mof_unit_64645.cif,2461.9514893750384,544.8200339585657
413,mof_unit_64646.cif,3378.4243773906333,5381.522767128034
414,mof_unit_64647.cif,3631.7020857004504,1868.0108121325436
415,mof_unit_64648.cif,3692.8201926361035,10780.105384533112
416,mof_unit_64649.cif,3495.90864805016,5806.568357518138
417,mof_unit_64650.cif,3034.7878470287105,850.9385594250924
418,mof_unit_64651.cif,2584.141799632376,1323.1079092429607
419,mof_unit_64652.cif,2686.8504116762047,2745.343722988962
420,mof_unit_64653.cif,3910.178036793791,6434.279759747837
421,mof_unit_64654.cif,218.21161763241753,111.44632805880619
422,mof_unit_64655.cif,3727.3728059488512,2233.0918449374803
423,mof_unit_64656.cif,3521.092712477993,6860.538050455331
424,mof_unit_64657.cif,453.81819029998775,201.46346935317266
425,mof_unit_64658.cif,2278.7291883497246,449.2838008098368
426,mof_unit_64659.cif,3086.695207108034,6103.9251051667225
427,mof_unit_64660.cif,3409.2258845565593,2576.3035240020786
428,mof_unit_64661.cif,3316.476757250786,1445.3540699466598
429,mof_unit_64662.cif,3879.8297261156,15700.768957940389
430,mof_unit_64663.cif,3559.289664554259,1823.4867803158986
431,mof_unit_64664.cif,1622.0249015751328,1432.4474318611979
432,mof_unit_64665.cif,3789.71903045991,5647.163442049378
433,mof_unit_64666.cif,3747.585237910944,1923.0040098301263
434,mof_unit_64667.cif,3009.247665445785,5100.147317016226
435,mof_unit_64668.cif,3466.5936772250325,5042.714697755883
436,mof_unit_64669.cif,3397.1907289208184,11230.636361498098
437,mof_unit_64670.cif,3437.7390951131224,3762.1558502538956
438,mof_unit_64671.cif,3769.458801718902,1874.0594319950399
439,mof_unit_64672.cif,3772.292052967715,12805.727272154001
440,mof_unit_64673.cif,3755.7772716225377,10997.76118162638
441,mof_unit_64674.cif,3533.43788770117,1786.7791095612006
442,mof_unit_64675.cif,3431.487124914164,3478.2175359791886
443,mof_unit_64676.cif,3794.115854333379,4391.7339240064985
444,mof_unit_64677.cif,3625.9518101109306,7164.13475980856
445,mof_unit_64678.cif,4437.185177270178,3238.817780245553
446,mof_unit_64679.cif,3544.6806711184363,986.7951676456453
447,mof_unit_64680.cif,4140.352460672383,1117.0906149446112
448,mof_unit_64681.cif,3347.948629431192,10881.80273483567
449,mof_unit_64682.cif,397.69953211063495,90.92027849643884
450,mof_unit_64683.cif,2906.421855243137,994.5227834275179
451,mof_unit_64684.cif,3507.4732247780817,6349.353321162791
452,mof_unit_64685.cif,2916.833752316668,839.6816438986577
