,MOFname,vsa,surface_area
132,mof_unit_61761.cif,3442.94712331955,528.0017470238365
133,mof_unit_61762.cif,3032.139647498634,464.36026468450586
134,mof_unit_61763.cif,4057.7721861991504,2379.475878303933
135,mof_unit_61764.cif,3760.3034904666533,2798.29734375796
136,mof_unit_61765.cif,3784.0413875137374,10503.666725794139
137,mof_unit_61766.cif,3698.9640939345873,1463.1444818873392
138,mof_unit_61767.cif,4006.0257339229356,13472.551058385521
139,mof_unit_61768.cif,3784.1553820382783,6932.621458781365
140,mof_unit_61769.cif,4123.279538052257,6481.906426898363
141,mof_unit_61770.cif,3643.826199848043,8161.996374501239
142,mof_unit_61771.cif,4159.762051421681,10522.735908887302
143,mof_unit_61772.cif,2291.9819097834024,452.6620260760763
144,mof_unit_61773.cif,3929.4745327224273,1990.422608596515
145,mof_unit_61774.cif,3312.8178304962616,1476.717715668415
146,mof_unit_61775.cif,3372.537294233519,5033.34810680344
147,mof_unit_61776.cif,3417.3756531498625,4812.578636390496
148,mof_unit_61777.cif,3451.1514347987872,1030.7151654427855
149,mof_unit_61778.cif,3139.19417200786,1439.9846906902044
150,mof_unit_61779.cif,3902.8345556390536,7081.875286771392
151,mof_unit_61780.cif,3663.4057000840767,1864.197744889953
152,mof_unit_61781.cif,3535.0178151895598,1091.524092027064
153,mof_unit_61782.cif,3275.132317920894,641.2614840437035
154,mof_unit_61783.cif,3579.550807862694,7895.85673612669
155,mof_unit_61784.cif,3847.822716044105,10538.199523791036
156,mof_unit_61785.cif,3156.6476476322828,22469.348034545015
157,mof_unit_61786.cif,3816.604981178992,4507.100141312095
158,mof_unit_61787.cif,3425.6577877099917,5911.475059915435
159,mof_unit_61788.cif,1121.1812550984203,122.32236317510505
160,mof_unit_61789.cif,3836.381634658704,968.2086070115092
161,mof_unit_61790.cif,149.63714526476622,27.656344908235184
162,mof_unit_61791.cif,3050.2703856693174,1348.2537367758791
163,mof_unit_61792.cif,2743.7774434955154,2966.9414900129864
164,mof_unit_61793.cif,2609.7324325944596,4795.020790270778
165,mof_unit_61794.cif,3044.9399052281537,1996.7117896332745
166,mof_unit_61795.cif,3215.8409610938475,8992.546635347844
167,mof_unit_61796.cif,3469.985127007367,1949.784128418958
168,mof_unit_61797.cif,3724.5034280019436,2629.884030735545
169,mof_unit_61798.cif,3479.3670372125625,529.5513768701277
170,mof_unit_61799.cif,3603.5824173505152,9002.655777852271
171,mof_unit_61800.cif,412.1981613866852,107.03698495976839
172,mof_unit_61801.cif,3441.028632017487,9414.22444155491
173,mof_unit_61802.cif,3996.4156441235373,5457.16685656764
174,mof_unit_61803.cif,3982.8726602228544,8002.643653452814
175,mof_unit_61804.cif,3839.8646399539475,8330.407103563703
176,mof_unit_61805.cif,1253.9116615295463,134.82371695870188
177,mof_unit_61806.cif,3715.121428341968,12070.18063297479
178,mof_unit_61807.cif,3877.2999266861866,5306.04567061671
179,mof_unit_61808.cif,3481.68884341202,12062.755002786738
180,mof_unit_61809.cif,3505.912675178059,7169.7076388707455
181,mof_unit_61810.cif,3688.026842860932,993.2933745496108
182,mof_unit_61811.cif,4110.985689929148,2050.613473950089
183,mof_unit_61812.cif,2734.1710820659528,1383.702898079919
184,mof_unit_61813.cif,3041.083649465092,3788.0357768837707
185,mof_unit_61814.cif,3969.657154370462,4319.098072895513
186,mof_unit_61815.cif,473.63826750435356,95.72174576571969
187,mof_unit_61816.cif,3624.2083121655733,1526.5545152418983
188,mof_unit_61817.cif,3278.0922697173137,19662.297197348893
189,mof_unit_61818.cif,3177.5331051558896,2380.535268899819
190,mof_unit_61819.cif,3471.5434721370307,1843.3550227881044
191,mof_unit_61820.cif,3204.907081375349,2320.023287223954
192,mof_unit_61821.cif,3792.9702245900107,2298.6102560997333
193,mof_unit_61822.cif,3515.8808602181807,3184.6776082056276
194,mof_unit_61823.cif,1976.7421110038338,6532.492163310906
195,mof_unit_61824.cif,2176.590977097706,3688.675309701367
196,mof_unit_61825.cif,2818.953374348791,1479.411139709618
197,mof_unit_61826.cif,3685.4395612831267,10262.66967439968
198,mof_unit_61827.cif,3384.731352187247,6682.982014802183
199,mof_unit_61828.cif,3842.8710393814827,2893.1503386239983
200,mof_unit_61829.cif,2766.334886584354,7362.552762960154
201,mof_unit_61830.cif,3769.093558905609,3117.1052913106987
202,mof_unit_61831.cif,3357.3622418075133,5738.962037595125
203,mof_unit_61832.cif,3585.914286058883,3323.321296056777
204,mof_unit_61833.cif,2374.6548141211842,1224.5066299164446
205,mof_unit_61834.cif,4073.773783186613,6704.589893785957
206,mof_unit_61835.cif,3538.81967412147,3315.707247278538
207,mof_unit_61836.cif,3127.360649471785,865.2841616140342
208,mof_unit_61837.cif,3555.437874588864,5084.448558614752
209,mof_unit_61838.cif,3813.622701732552,1157.5374249835754
210,mof_unit_61839.cif,3244.1159943478924,1733.4235141581905
211,mof_unit_61840.cif,3693.0464829067264,5572.116955789106
212,mof_unit_61841.cif,3284.012302141615,906.1619259084393
213,mof_unit_61842.cif,3398.2289419731355,2965.7682166834106
214,mof_unit_61843.cif,3317.068265449982,3861.604349574847
215,mof_unit_61844.cif,3903.126219905646,7755.576495272904
216,mof_unit_61845.cif,1923.0880549008018,376.08119538857113
217,mof_unit_61846.cif,3884.0439535896758,4323.232721416108
218,mof_unit_61847.cif,3399.7545183099514,6784.65842638969
219,mof_unit_61848.cif,3267.1755015984504,1726.4756699472723
220,mof_unit_61849.cif,3101.9319032614144,3851.7986173765107
221,mof_unit_61850.cif,3134.997108515257,1601.1745114498879
222,mof_unit_61851.cif,2976.1604526389656,2884.358238153756
223,mof_unit_61852.cif,2951.823173789687,1191.9420538541872
224,mof_unit_61853.cif,3000.860231242865,21416.106930351278
225,mof_unit_61854.cif,3804.543415508793,2931.4280909931626
226,mof_unit_61855.cif,3956.41616928577,8106.8950384721265
227,mof_unit_61856.cif,3583.9765543383414,1966.3892582921412
228,mof_unit_61857.cif,3096.2916293243497,1587.287520527314
229,mof_unit_61858.cif,3551.9491466463546,1821.3838280387145
230,mof_unit_61859.cif,3319.832646675641,4293.600390126987
231,mof_unit_61860.cif,1526.7089495665357,412.0295400573037
232,mof_unit_61861.cif,3632.146005908698,7348.427105243691
233,mof_unit_61862.cif,3056.053735706111,1354.6527698829557
234,mof_unit_61863.cif,3258.275936192999,2462.2170847294014
235,mof_unit_61864.cif,3025.777395634226,862.4492009698056
236,mof_unit_61865.cif,2537.231717480174,1308.042074947035
237,mof_unit_61866.cif,2884.0516019658025,2071.0352273487474
238,mof_unit_61867.cif,2727.3179131892107,7148.7515728183425
239,mof_unit_61868.cif,3246.8728891704322,1106.0961543516428
240,mof_unit_61869.cif,3375.7895263246205,9840.120005545414
241,mof_unit_61870.cif,2554.8513401583514,1307.311949964785
242,mof_unit_61871.cif,2673.4346771132314,544.0226034953049
243,mof_unit_61872.cif,3696.926137113431,1658.3927107284471
244,mof_unit_61873.cif,3386.8939183183847,1288.797986824485
245,mof_unit_61874.cif,4226.119200511874,5101.222841261186
246,mof_unit_61875.cif,2999.817709892983,2207.3541931849068
247,mof_unit_61876.cif,2946.115768160282,892.4368762331762
248,mof_unit_61877.cif,3883.1222299220535,3776.554422836572
249,mof_unit_61878.cif,2791.3142268490515,3987.356819848071
250,mof_unit_61879.cif,3386.933127784297,1267.7672466855026
251,mof_unit_61880.cif,2969.850521746088,2221.029679523668
252,mof_unit_61881.cif,2836.6453103696526,1137.6965489249744
253,mof_unit_61882.cif,4099.4309556829585,1462.9444896698071
254,mof_unit_61883.cif,3247.84375945194,1640.155905175232
255,mof_unit_61884.cif,2406.9229529745257,719.0650382999495
256,mof_unit_61885.cif,4117.485204855824,13644.927335031598
257,mof_unit_61886.cif,3829.1988518964085,10526.526114760136
258,mof_unit_61887.cif,3489.101343407562,3389.421371528048
259,mof_unit_61888.cif,3233.5348822989536,495.58989791763867
260,mof_unit_61889.cif,2487.8521441682315,1263.6276328777215
261,mof_unit_61890.cif,3118.6707359912225,5214.098471455264
262,mof_unit_61891.cif,3364.6111581024566,2150.3619670951216
263,mof_unit_61892.cif,2759.6632961316604,5067.817554584485
264,mof_unit_61893.cif,3829.6070868920497,3155.7524478520345
265,mof_unit_61894.cif,3692.444992306627,9823.930464398
266,mof_unit_61895.cif,1688.5805840582912,1884.9013886850307
267,mof_unit_61896.cif,4144.737206293022,7623.179355475411
268,mof_unit_61897.cif,3466.5129168184203,7635.450047243196
269,mof_unit_61898.cif,2512.2915134124096,836.5946222802573
270,mof_unit_61899.cif,3643.565904530775,2756.0891652402443
271,mof_unit_61900.cif,3612.5645204509115,10241.485250689677
272,mof_unit_61901.cif,3454.4090999795035,716.5195754187492
273,mof_unit_61902.cif,3728.528998659289,6198.466245125603
274,mof_unit_61903.cif,3274.7189516743083,3486.713454948036
275,mof_unit_61904.cif,3421.978742343493,9449.485784312948
276,mof_unit_61905.cif,3353.8168384976943,1714.5511392784133
277,mof_unit_61906.cif,2713.8087233383103,386.9172411719823
278,mof_unit_61907.cif,3850.1260508889104,2873.690701117096
279,mof_unit_61908.cif,3056.6470848884364,1552.477676469869
280,mof_unit_61909.cif,2937.3998616206272,9503.763770168607
281,mof_unit_61910.cif,3276.230736039749,3173.7623283138996
282,mof_unit_61911.cif,3133.0525592138247,4454.475014895738
283,mof_unit_61912.cif,3381.573070529966,1649.7864150433102
284,mof_unit_61913.cif,3982.4731392323383,14878.750379953402
285,mof_unit_61914.cif,3128.4509302748043,2338.2569668924816
286,mof_unit_61915.cif,3421.412717913835,1297.243228762235
287,mof_unit_61916.cif,3433.533736727325,1518.379379586521
288,mof_unit_61917.cif,4091.9590587679722,14802.132728229235
289,mof_unit_61918.cif,3964.535595883711,1494.1244637478646
290,mof_unit_61919.cif,3972.4193500247566,2002.6694164061503
291,mof_unit_61920.cif,3079.718200391682,784.6274144805943
292,mof_unit_61921.cif,388.11734060484525,27.639282918533535
293,mof_unit_61922.cif,3187.1170252689967,2987.872742195816
294,mof_unit_61923.cif,3543.8243190719554,4881.495748149105
295,mof_unit_61924.cif,2475.252652895635,785.5026040744203
296,mof_unit_61925.cif,3065.6766909751136,2215.197207518927
297,mof_unit_61926.cif,3286.793860959078,1475.0041276723275
298,mof_unit_61927.cif,3125.5191214290103,4359.1573376355245
299,mof_unit_61928.cif,3950.86708481554,1289.1652295809113
300,mof_unit_61929.cif,3403.6130165679633,3272.686908940399
301,mof_unit_61930.cif,3795.4619852396927,10376.887465231997
302,mof_unit_61931.cif,4184.3084786242425,7838.358236097586
303,mof_unit_61932.cif,3053.285023014903,4307.974188109996
304,mof_unit_61933.cif,4093.5264975180526,8148.205528880243
305,mof_unit_61934.cif,3908.4956257207723,7765.413024504028
306,mof_unit_61935.cif,1561.9786414067537,167.40013525446528
307,mof_unit_61936.cif,3882.6327470369974,1396.5528382719683
308,mof_unit_61937.cif,3931.8315082034005,8754.74553244306
309,mof_unit_61938.cif,3975.528701077308,8739.26654572647
310,mof_unit_61939.cif,2592.3162151831925,1363.3048762721662
311,mof_unit_61940.cif,3886.8206690969023,5854.1753771482245
312,mof_unit_61941.cif,3703.3944587764586,7440.83427283954
313,mof_unit_61942.cif,3971.886799470148,9009.870874208642
314,mof_unit_61943.cif,2679.8389382101127,1182.2482173321953
315,mof_unit_61944.cif,2952.051731957627,12285.08923138541
316,mof_unit_61945.cif,3277.974594352477,1271.8052723824426
317,mof_unit_61946.cif,3719.9828777002513,18190.45412763827
318,mof_unit_61947.cif,3073.9951918798547,3072.5183553843526
319,mof_unit_61948.cif,2064.35957647351,2308.0759847207437
320,mof_unit_61949.cif,3463.8573655016166,3690.657588692339
321,mof_unit_61950.cif,3895.9788953665693,2223.5088265255454
322,mof_unit_61951.cif,3576.2578705038227,1453.265717084588
323,mof_unit_61952.cif,3929.354857747312,1233.959478007572
324,mof_unit_61953.cif,3471.7718472503984,7785.0945966823565
325,mof_unit_61954.cif,194.55000131059722,31.91417056438666
326,mof_unit_61955.cif,2434.017454914046,1207.2670019997934
327,mof_unit_61956.cif,3413.9921353752256,4564.886475630911
328,mof_unit_61957.cif,3522.4859886155295,9639.24295687254
329,mof_unit_61958.cif,2738.4725689568277,2966.839892477367
330,mof_unit_61959.cif,4074.278163038846,2166.6519795171866
331,mof_unit_61960.cif,3425.28571678589,1737.4357049679447
332,mof_unit_61961.cif,2490.7391313636285,844.5808366906139
333,mof_unit_61962.cif,3964.500488233762,13100.112988926521
334,mof_unit_61963.cif,3589.6909743232736,3030.342791310767
335,mof_unit_61964.cif,4042.9783341730354,2016.454082514404
336,mof_unit_61965.cif,3235.4767541779443,3763.743697574821
337,mof_unit_61966.cif,2881.973069642711,414.4552846964576
338,mof_unit_61967.cif,3249.2207551694046,1437.3581888557094
339,mof_unit_61968.cif,3296.411605631499,1172.2906802352468
340,mof_unit_61969.cif,3786.0815214975423,6432.76720226565
341,mof_unit_61970.cif,2880.302675560375,724.7207014701492
342,mof_unit_61971.cif,3432.0660269513037,7054.359115014961
343,mof_unit_61972.cif,3619.10825812546,1988.482321703751
344,mof_unit_61973.cif,2970.166995849042,902.6244250362554
345,mof_unit_61974.cif,3955.5916145186466,1633.4588480226646
346,mof_unit_61975.cif,3891.8170322822352,5680.023242998075
347,mof_unit_61976.cif,2755.682891512066,7184.505701087637
348,mof_unit_61977.cif,2221.87251023865,934.3510707935566
349,mof_unit_61978.cif,3317.5098973365352,8722.265667855914
350,mof_unit_61979.cif,2656.4914770913015,804.9778694339784
351,mof_unit_61980.cif,3925.324672960367,2143.3976892130313
352,mof_unit_61981.cif,3768.146723947319,1859.9909983887555
353,mof_unit_61982.cif,3376.001169583654,1702.940549534222
354,mof_unit_61983.cif,4010.960035853311,8607.712358069786
355,mof_unit_61984.cif,3840.0696877590635,1584.8389176600115
356,mof_unit_61985.cif,3525.344467986945,1812.484880431526
357,mof_unit_61986.cif,2859.348704751451,1448.6239872353715
358,mof_unit_61987.cif,1562.0066370916636,722.3363803009287
359,mof_unit_61988.cif,1156.320770146767,498.96904367052576
360,mof_unit_61989.cif,3782.9814205263738,1561.926918012633
361,mof_unit_61990.cif,3116.281868068013,588.0499542258073
362,mof_unit_61991.cif,2545.7481409224656,741.7669675005639
363,mof_unit_61992.cif,3757.612762002187,15294.543095620375
364,mof_unit_61993.cif,2865.1562514908783,820.1630245604805
365,mof_unit_61994.cif,3323.4955396332152,7445.591864625811
366,mof_unit_61995.cif,2247.1465296558194,471.0212642073917
367,mof_unit_61996.cif,3657.747198158663,2039.5015507785972
368,mof_unit_61997.cif,2516.962405300408,1016.0426067108104
369,mof_unit_61998.cif,3455.2498480537206,1682.725369989706
370,mof_unit_61999.cif,3448.104987421705,2906.06066022685
371,mof_unit_62000.cif,3144.7972823675977,2179.7052812848888
372,mof_unit_62001.cif,1488.3755676333517,1110.3143441040822
373,mof_unit_62002.cif,3662.8929416350434,1885.035748319637
374,mof_unit_62003.cif,3728.1390913764417,1502.3136266144397
375,mof_unit_62004.cif,3154.981718797246,7058.743182430317
376,mof_unit_62005.cif,2966.19089153092,2663.688885586292
377,mof_unit_62006.cif,4149.853061718488,874.3911077876326
378,mof_unit_62007.cif,2639.8886157640136,12513.487959026621
379,mof_unit_62008.cif,2633.2514154278533,769.5295704971213
380,mof_unit_62009.cif,1411.0847612499813,301.39941347786333
381,mof_unit_62010.cif,3548.3571978863606,1825.5417416237042
382,mof_unit_62011.cif,4053.0902812398967,13171.826474717605
383,mof_unit_62012.cif,3288.018853392387,4767.888970384373
384,mof_unit_62013.cif,28.958300042660376,5.22668654733326
385,mof_unit_62014.cif,3524.2121777269786,7070.681930376728
386,mof_unit_62015.cif,3221.0357659446254,4660.8907558195415
387,mof_unit_62016.cif,3841.0831705627093,1480.2301073613141
388,mof_unit_62017.cif,3008.811043277286,2272.1427275507285
389,mof_unit_62018.cif,4016.0099664376557,1266.2139521713807
390,mof_unit_62019.cif,507.4194425461345,111.67740319405198
391,mof_unit_62020.cif,3367.798746622091,2733.955578424996
392,mof_unit_62021.cif,3927.217663875399,1681.4631094774188
393,mof_unit_62022.cif,3454.213828006102,4214.535610513233
394,mof_unit_62023.cif,3574.116303867127,2144.0081022364197
395,mof_unit_62024.cif,3820.542722675572,6924.252606239788
396,mof_unit_62025.cif,3791.4850297977996,5461.215431732715
397,mof_unit_62026.cif,3925.0163609640254,12755.433870362649
398,mof_unit_62027.cif,3046.981350456391,6383.127718272753
399,mof_unit_62028.cif,1928.1842959272637,1077.014453148511
400,mof_unit_62029.cif,3661.0980736133665,1016.17977964164
401,mof_unit_62030.cif,2971.5251944545594,2148.9538282987633
402,mof_unit_62031.cif,2773.5278330300343,1020.2963027434187
403,mof_unit_62032.cif,3594.0766935473052,4696.987988418115
404,mof_unit_62033.cif,2759.3040491092825,1414.1254090364534
405,mof_unit_62034.cif,3618.083196854002,2738.786842129801
406,mof_unit_62035.cif,3264.50401123371,1181.6286811237392
407,mof_unit_62036.cif,3092.9451848729946,3785.006558999401
408,mof_unit_62037.cif,3208.2280654068627,965.4766152080941
409,mof_unit_62038.cif,4054.758252999385,7576.724188225403
410,mof_unit_62039.cif,3432.9438771946593,1571.0448409109622
411,mof_unit_62040.cif,3892.9695104283755,5886.686324653085
412,mof_unit_62041.cif,1695.8494680084757,722.2246542705929
413,mof_unit_62042.cif,3520.7748502321874,981.8192461655143
414,mof_unit_62043.cif,3837.8099374155827,4159.943865945282
415,mof_unit_62044.cif,3175.168824364593,826.5362856122238
416,mof_unit_62045.cif,3236.0591670579224,3623.8100419349776
417,mof_unit_62046.cif,3244.9283889648177,671.683281858707
418,mof_unit_62047.cif,2367.1515028386975,537.1997224153688
419,mof_unit_62048.cif,3150.1162314297567,9471.613325133125
420,mof_unit_62049.cif,1404.1419673855291,644.5537883216641
421,mof_unit_62050.cif,3707.479976990887,18208.44570989371
422,mof_unit_62051.cif,3739.9130621995614,5410.325322115921
423,mof_unit_62052.cif,2724.12857456226,827.7433546247714
424,mof_unit_62053.cif,3909.962143868978,8706.10956267912
425,mof_unit_62054.cif,3551.9187568505154,3647.5518116003896
426,mof_unit_62055.cif,3818.519558991648,6607.084945472541
427,mof_unit_62056.cif,3610.5205476765664,10655.736889496353
428,mof_unit_62057.cif,3569.1270403693943,1122.3206190137876
429,mof_unit_62058.cif,3317.5089460382706,2552.659991938941
430,mof_unit_62059.cif,3619.355713443001,1493.8726886586244
431,mof_unit_62060.cif,3634.116907149471,7842.721730793432
432,mof_unit_62061.cif,2968.072697203559,900.2876455886624
433,mof_unit_62062.cif,3487.2863598298895,2597.690142186061
434,mof_unit_62063.cif,3865.1548391121937,12713.388087052383
435,mof_unit_62064.cif,3569.135753320869,2027.9867136368969
436,mof_unit_62065.cif,544.4671575475192,144.24281177836085
437,mof_unit_62066.cif,3322.7405908796377,3045.9225933064104
438,mof_unit_62067.cif,2795.568525323849,8010.881616248884
439,mof_unit_62068.cif,2955.220187069004,2588.258608230293
440,mof_unit_62069.cif,2519.714446648232,498.0389170459667
441,mof_unit_62070.cif,3401.1346102253856,980.8141784189997
442,mof_unit_62071.cif,2917.593379768164,2686.183314162932
443,mof_unit_62072.cif,3131.7815521522157,2735.960381064498
444,mof_unit_62073.cif,3559.530400662448,3010.194117711929
445,mof_unit_62074.cif,471.58798643502604,98.67520100165665
446,mof_unit_62075.cif,3441.7085394429073,1095.557818454457
447,mof_unit_62076.cif,3448.82440993552,3879.301641567682
448,mof_unit_62077.cif,3182.912579646656,545.0806950426268
449,mof_unit_62078.cif,3832.9645653717794,2153.9304205089256
450,mof_unit_62079.cif,3851.7773905828603,10746.874109102691
451,mof_unit_62080.cif,4128.84021656563,1850.9673138452551
