,MOFname,vsa,surface_area
335,mof_unit_65436.cif,2280.0385344628044,1016.7073991322364
336,mof_unit_65437.cif,3766.7562123750336,1561.8672733053083
337,mof_unit_65438.cif,2325.694878164174,1195.8235591219407
338,mof_unit_65439.cif,3740.2887028947143,9604.759747344877
339,mof_unit_65440.cif,3729.7568110073585,9587.949677245731
340,mof_unit_65441.cif,3908.3753669476378,8729.91752884334
341,mof_unit_65442.cif,558.8938427183251,156.45908173660771
342,mof_unit_65443.cif,3062.555188094633,920.6225543708002
343,mof_unit_65444.cif,2968.716213011202,1116.8532660488363
344,mof_unit_65445.cif,2182.683796190133,964.9217958083034
345,mof_unit_65446.cif,2590.970674676476,4752.9800130884
346,mof_unit_65447.cif,3804.463162382479,9251.058455343553
347,mof_unit_65448.cif,3294.2500304306727,4914.9328591593985
348,mof_unit_65449.cif,3310.9467782572756,661.4956560866075
349,mof_unit_65450.cif,3581.2223097426436,1320.171286660462
350,mof_unit_65451.cif,3750.7200441611767,1481.9580932765316
351,mof_unit_65452.cif,3590.449436926746,6035.918580897156
352,mof_unit_65453.cif,3708.526329575327,4295.82014367744
353,mof_unit_65454.cif,1797.255709964105,224.88733183319286
354,mof_unit_65455.cif,3785.4976034285924,2914.7882920742522
355,mof_unit_65456.cif,4068.961395916948,2899.9079468333707
356,mof_unit_65457.cif,2984.1366705584915,3634.6883971174498
357,mof_unit_65458.cif,3446.46514901944,3230.3316190634946
358,mof_unit_65459.cif,3044.638651682654,1281.7111177138684
359,mof_unit_65460.cif,3221.2849145302944,3485.168523353557
360,mof_unit_65461.cif,3323.7266891761697,6818.113612553321
361,mof_unit_65462.cif,693.9970099129209,64.00026478674103
362,mof_unit_65463.cif,3210.31561651573,2424.1026496251293
363,mof_unit_65464.cif,3320.1540758465776,7398.278572913272
364,mof_unit_65465.cif,2646.4639026380864,12523.385050310108
365,mof_unit_65466.cif,3407.3716169414156,1530.5495969380586
366,mof_unit_65467.cif,3956.9685312387624,7252.38754811115
367,mof_unit_65468.cif,3366.590197150032,4114.957490650198
368,mof_unit_65469.cif,3565.781993011262,4355.720158812348
369,mof_unit_65470.cif,149.03360786585677,56.31283468729655
370,mof_unit_65471.cif,3283.2610558382266,836.2553679727816
371,mof_unit_65472.cif,3625.4801559676766,2832.717627184766
372,mof_unit_65473.cif,3537.435592495754,1599.016367672966
373,mof_unit_65474.cif,3787.0051675286322,5636.857984561618
374,mof_unit_65475.cif,3602.091661942446,7399.522883935938
375,mof_unit_65476.cif,2528.3998660210555,362.3865861753244
376,mof_unit_65477.cif,3980.917118453631,2348.694259745147
377,mof_unit_65478.cif,3641.9011569570416,6420.176565989637
378,mof_unit_65479.cif,3759.7228791039634,1678.0400741043666
379,mof_unit_65480.cif,4002.282687629883,5506.034237617246
380,mof_unit_65481.cif,3030.7032634081297,4619.070146162719
381,mof_unit_65482.cif,385.67469867941327,26.044725155703215
382,mof_unit_65483.cif,3691.370487248351,2787.1397795284015
383,mof_unit_65484.cif,446.5634499581671,98.4255370626795
384,mof_unit_65485.cif,3332.0917433333993,1349.7602137054791
385,mof_unit_65486.cif,3999.4382945798975,10282.913389030271
386,mof_unit_65487.cif,3811.608730562313,9725.666279534016
387,mof_unit_65488.cif,3244.0766222616508,8458.571459340073
388,mof_unit_65489.cif,3357.6948349139698,9185.12570266782
389,mof_unit_65490.cif,3812.0454316791884,2877.590471604535
390,mof_unit_65491.cif,3475.128800577248,5311.671051975326
391,mof_unit_65492.cif,3529.0712625371816,10467.506573377903
392,mof_unit_65493.cif,3874.9403735316137,764.5528494816598
393,mof_unit_65494.cif,2399.317789513143,709.2542387126664
394,mof_unit_65495.cif,3376.1346370416336,1709.5204142852372
395,mof_unit_65496.cif,3226.714824735268,2807.668466457802
396,mof_unit_65497.cif,4108.56844474067,810.4530339690623
397,mof_unit_65498.cif,3578.5446966254103,2714.5212731504575
398,mof_unit_65499.cif,2885.128658957615,2440.527075088877
399,mof_unit_65500.cif,2556.1743197147516,1288.237677491531
400,mof_unit_65501.cif,3209.730463672064,3536.5965003361753
401,mof_unit_65502.cif,3203.6382130842226,5834.88759575505
402,mof_unit_65503.cif,3172.8363629746805,1616.0434479970459
403,mof_unit_65504.cif,2645.333308602166,1799.13846492765
404,mof_unit_65505.cif,447.2065460004468,99.5552239357802
405,mof_unit_65506.cif,3668.2013562729267,5109.046855242837
406,mof_unit_65507.cif,3789.7242603182594,6292.316036780371
407,mof_unit_65508.cif,3282.2428846120406,5533.7164896692975
408,mof_unit_65509.cif,3403.2143983106257,1372.8682565884237
409,mof_unit_65510.cif,3041.268587324399,4528.9139234199865
410,mof_unit_65511.cif,1816.5746987807725,389.5928869403586
411,mof_unit_65512.cif,2244.0013213007364,258.6604188990242
412,mof_unit_65513.cif,258.0105172909609,56.81053050786726
413,mof_unit_65514.cif,3318.598061110985,10005.835510434075
414,mof_unit_65515.cif,2985.6509070987004,4610.550856886125
415,mof_unit_65516.cif,3261.3405730123104,1654.684393609706
416,mof_unit_65517.cif,3305.2006228288324,5102.802355507592
417,mof_unit_65518.cif,3306.1465182133466,7492.105993286749
418,mof_unit_65519.cif,3116.5071144267745,1590.3803666584938
419,mof_unit_65520.cif,3318.274573703001,11744.765374146822
420,mof_unit_65521.cif,3775.421380029269,5414.86544657554
421,mof_unit_65522.cif,3921.652722830147,1450.925715933729
422,mof_unit_65523.cif,3924.284418650169,2073.996349641553
423,mof_unit_65524.cif,3417.295995031719,1415.0784551502181
424,mof_unit_65525.cif,3263.472410246189,497.28051458824143
425,mof_unit_65526.cif,3706.68865165221,3125.219486351782
426,mof_unit_65527.cif,4093.3968828512498,2581.572274904247
427,mof_unit_65528.cif,4094.2514413544236,7250.557758885993
428,mof_unit_65529.cif,4244.571796818941,30575.873249442353
429,mof_unit_65530.cif,3240.0443945256825,4442.930777159185
430,mof_unit_65531.cif,3771.2906237112948,553.9804249063869
431,mof_unit_65532.cif,3937.8712786508386,12148.680243211747
432,mof_unit_65533.cif,3495.9396241683394,4927.1874816807585
433,mof_unit_65534.cif,3640.2147373725256,1651.0720238721979
434,mof_unit_65535.cif,3476.3102727270675,5253.239156494516
435,mof_unit_65536.cif,3236.8242766941075,2408.43056962847
436,mof_unit_65537.cif,4048.219524426988,1829.0657022315509
437,mof_unit_65538.cif,3749.711566731815,1545.6416635326423
438,mof_unit_65539.cif,2117.584559625371,548.3395523544007
439,mof_unit_65540.cif,3635.443681912057,6671.108462757304
440,mof_unit_65541.cif,3682.926751660149,1642.3883271980587
441,mof_unit_65542.cif,1763.7701434978444,881.173407344466
442,mof_unit_65543.cif,4127.708231942545,6490.389223434698
443,mof_unit_65544.cif,2661.735416103017,806.1073411079822
444,mof_unit_65545.cif,3290.2627239538983,9345.135734434743
445,mof_unit_65546.cif,3273.6711886247476,3060.6060125241916
446,mof_unit_65547.cif,3383.943642342266,939.297577541672
447,mof_unit_65548.cif,3407.229594483887,1033.7100252991006
448,mof_unit_65549.cif,4012.4624149236233,11418.86150969663
449,mof_unit_65550.cif,3598.103442468506,10209.865931162192
450,mof_unit_65551.cif,3618.1781664525165,5167.583181975842
451,mof_unit_65552.cif,2233.473934134374,1111.0075082487622
452,mof_unit_65553.cif,2972.317321093905,4520.646850626398
