,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
10,"[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[O].[V] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_677","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR","['[O]', '[V]']","['[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-]']",[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[O].[V],"ERROR,acs",0,mof_unit_pretest_677
11,"Cc1cnc2c(n1)cccc2C.O=Cc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12CCC(C(C1)C)(C(C2)C)C(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_678","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['Cc1cnc2c(n1)cccc2C', 'O=Cc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12CCC(C(C1)C)(C(C2)C)C(=O)[O-]']",Cc1cnc2c(n1)cccc2C.O=Cc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)C12CCC(C(C1)C)(C(C2)C)C(=O)[O-],"ERROR,acs",0,mof_unit_pretest_678
12,"CCCC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].CCCc1ccccc1c1cc(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)O)c1ccccc1.OC(=O)C1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1cc(c2ccccc2)c(cc1c1ccccc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_679","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Zn][O]([Zn])([Zn])[Zn]'],"['CCCC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-]', 'CCCc1ccccc1c1cc(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)O)c1ccccc1', 'OC(=O)C1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)c1cc(c2ccccc2)c(cc1c1ccccc1)C(=O)[O-]']",CCCC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].CCCc1ccccc1c1cc(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)O)c1ccccc1.OC(=O)C1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1cc(c2ccccc2)c(cc1c1ccccc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],"ERROR,acs",0,mof_unit_pretest_679
13,"CCCOc1c(OCCC)c2C(=[N]=C(c3c2c2c1C(=[N]=C(c2c(c3OCCC)OCCC)OCCC)OCCC)OCCC)OCCC.CCCOc1cc2c(N(=O)=O)c(cc3c2c2c1cc(C(=O)[O-])c(c2cc3OCCC)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_680","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Zn][Zn]'],"['CCCOc1c(OCCC)c2C(=[N]=C(c3c2c2c1C(=[N]=C(c2c(c3OCCC)OCCC)OCCC)OCCC)OCCC)OCCC', 'CCCOc1cc2c(N(=O)=O)c(cc3c2c2c1cc(C(=O)[O-])c(c2cc3OCCC)N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-]']",CCCOc1c(OCCC)c2C(=[N]=C(c3c2c2c1C(=[N]=C(c2c(c3OCCC)OCCC)OCCC)OCCC)OCCC)OCCC.CCCOc1cc2c(N(=O)=O)c(cc3c2c2c1cc(C(=O)[O-])c(c2cc3OCCC)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-].[Zn][Zn],"ERROR,acs",0,mof_unit_pretest_680
14,"[O-]C(=O)c1cc2c(N)cc3c4c2c(c1N)cc(c4cc(c3N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccncc1 MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_681","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Zn][Zn]'],"['[O-]C(=O)c1cc2c(N)cc3c4c2c(c1N)cc(c4cc(c3N)C(=O)[O-])N', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]', 'n1ccncc1']",[O-]C(=O)c1cc2c(N)cc3c4c2c(c1N)cc(c4cc(c3N)C(=O)[O-])N.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccncc1,"ERROR,acs",0,mof_unit_pretest_681
15,"COc1c(OC)ccc2c1nccn2.Oc1cc2c(c(c1O)O)c(C(=O)[O-])c(c(c2C(=O)[O-])O)O.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_682","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Zn][Zn]'],"['COc1c(OC)ccc2c1nccn2', 'Oc1cc2c(c(c1O)O)c(C(=O)[O-])c(c(c2C(=O)[O-])O)O', '[O-]C(=O)C#CC#CC(=O)[O-]']",COc1c(OC)ccc2c1nccn2.Oc1cc2c(c(c1O)O)c(C(=O)[O-])c(c(c2C(=O)[O-])O)O.[O-]C(=O)C#CC#CC(=O)[O-].[Zn][Zn],"ERROR,acs",0,mof_unit_pretest_682
16,"C[C]1N=C(C)[C]([N][C]1C)C.O=Cc1c(C(=O)[O-])c(C=O)c(c(c1C=O)C(=O)[O-])C=O.[Cu][Cu].[O-]C(=O)c1c(C)c(C)c(c2c1c(C)ccc2C)C(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_683","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['C[C]1N=C(C)[C]([N][C]1C)C', 'O=Cc1c(C(=O)[O-])c(C=O)c(c(c1C=O)C(=O)[O-])C=O', '[O-]C(=O)c1c(C)c(C)c(c2c1c(C)ccc2C)C(=O)[O-]']",C[C]1N=C(C)[C]([N][C]1C)C.O=Cc1c(C(=O)[O-])c(C=O)c(c(c1C=O)C(=O)[O-])C=O.[Cu][Cu].[O-]C(=O)c1c(C)c(C)c(c2c1c(C)ccc2C)C(=O)[O-],"ERROR,acs",0,mof_unit_pretest_683
17,"O=C1c2cc(c3c4c2c(C(=O)N1c1c(I)c(I)c(c(c1I)S([O])(O)[O])C(=O)[O-])c(c(c4C(=O)N(C3=O)c1cc(I)c(c(c1I)S([O])([O])O)C(=O)[O-])I)S([O])([O])O)S([O])([O])O.[Cu][Cu].[O-]C(=O)c1cc(I)c(c2c1c(c(cc2)S([O])([O])O)S(O)([O])[O])C(=O)[O-].[O]S([C]1c2nccnc2[CH][CH][C]1S([O])([O])O)(O)[O] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_684","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['O=C1c2cc(c3c4c2c(C(=O)N1c1c(I)c(I)c(c(c1I)S([O])(O)[O])C(=O)[O-])c(c(c4C(=O)N(C3=O)c1cc(I)c(c(c1I)S([O])([O])O)C(=O)[O-])I)S([O])([O])O)S([O])([O])O', '[O-]C(=O)c1cc(I)c(c2c1c(c(cc2)S([O])([O])O)S(O)([O])[O])C(=O)[O-]', '[O]S([C]1c2nccnc2[CH][CH][C]1S([O])([O])O)(O)[O]']",O=C1c2cc(c3c4c2c(C(=O)N1c1c(I)c(I)c(c(c1I)S([O])(O)[O])C(=O)[O-])c(c(c4C(=O)N(C3=O)c1cc(I)c(c(c1I)S([O])([O])O)C(=O)[O-])I)S([O])([O])O)S([O])([O])O.[Cu][Cu].[O-]C(=O)c1cc(I)c(c2c1c(c(cc2)S([O])([O])O)S(O)([O])[O])C(=O)[O-].[O]S([C]1c2nccnc2[CH][CH][C]1S([O])([O])O)(O)[O],"ERROR,acs",0,mof_unit_pretest_684
18,"OC(=O)N=NC(=O)O.OC(=O)c1cc(C=Cc2ccc(c(c2)C(=O)O)C(=O)[O-])ccc1C(=O)[O-].[Cu][Cu].[O-]C(=O)C=CC(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_685","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['OC(=O)N=NC(=O)O', 'OC(=O)c1cc(C=Cc2ccc(c(c2)C(=O)O)C(=O)[O-])ccc1C(=O)[O-]', '[O-]C(=O)C=CC(=O)[O-]']",OC(=O)N=NC(=O)O.OC(=O)c1cc(C=Cc2ccc(c(c2)C(=O)O)C(=O)[O-])ccc1C(=O)[O-].[Cu][Cu].[O-]C(=O)C=CC(=O)[O-],"ERROR,acs",0,mof_unit_pretest_685
19,"CCOC(=C(C=C(C(=O)[O-])C=O)C=O)C(=O)[O-].CCON=C([C](C=O)[NH])OCC.CCOc1c(cc2c(c1OCC)cc(c(c2)C=O)C(=O)[O-])C(=O)[O-].[Cu][Cu] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_686","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['CCOC(=C(C=C(C(=O)[O-])C=O)C=O)C(=O)[O-]', 'CCON=C([C](C=O)[NH])OCC', 'CCOc1c(cc2c(c1OCC)cc(c(c2)C=O)C(=O)[O-])C(=O)[O-]']",CCOC(=C(C=C(C(=O)[O-])C=O)C=O)C(=O)[O-].CCON=C([C](C=O)[NH])OCC.CCOc1c(cc2c(c1OCC)cc(c(c2)C=O)C(=O)[O-])C(=O)[O-].[Cu][Cu],"ERROR,acs",0,mof_unit_pretest_686
20,"CCCOC1CC2(CCC1(CC2Br)C(=O)[O-])C(=O)[O-].CCCOC1CC2(CCC1(CC2OCCC)[C]([O])[O])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_687","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cr][O]([Cr])[Cr]'],"['CCCOC1CC2(CCC1(CC2Br)C(=O)[O-])C(=O)[O-]', 'CCCOC1CC2(CCC1(CC2OCCC)[C]([O])[O])C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",CCCOC1CC2(CCC1(CC2Br)C(=O)[O-])C(=O)[O-].CCCOC1CC2(CCC1(CC2OCCC)[C]([O])[O])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC#CC(=O)[O-],"ERROR,acs",0,mof_unit_pretest_687
21,"CCCOC(=C(C#CC(=O)[O-])OCCC)C#CC(=O)[O-].CCCOC(=C(C#N)OCCC)C#N.CCCOC12C3(C(=O)[O-])C4(C2(C2(C1(C3(C42OCCC)OCCC)OCC)C(=O)[O-])OCCC)OCC.[Cu][Cu] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_688","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['CCCOC(=C(C#CC(=O)[O-])OCCC)C#CC(=O)[O-]', 'CCCOC(=C(C#N)OCCC)C#N', 'CCCOC12C3(C(=O)[O-])C4(C2(C2(C1(C3(C42OCCC)OCCC)OCC)C(=O)[O-])OCCC)OCC']",CCCOC(=C(C#CC(=O)[O-])OCCC)C#CC(=O)[O-].CCCOC(=C(C#N)OCCC)C#N.CCCOC12C3(C(=O)[O-])C4(C2(C2(C1(C3(C42OCCC)OCCC)OCC)C(=O)[O-])OCCC)OCC.[Cu][Cu],"ERROR,acs",0,mof_unit_pretest_688
