,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
10,"O=Cc1cc(ccc1C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_455","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cr][O]([Cr])[Cr]'],"['O=Cc1cc(ccc1C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-]']",O=Cc1cc(ccc1C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-],"ERROR,acs",0,mof_unit_pretest_455
11,"N=N.[Cu][Cu].[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_456","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['N=N', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-]']",N=N.[Cu][Cu].[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-],"ERROR,acs",0,mof_unit_pretest_456
12,"CCO[C]1C(=N[CH]c2c1ccc1c2ccc2c1[CH]N=C([C]2OCC)OCC)OCC.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1S([O])([O])O)c1ccc3c(c1cc2)c(c(cc3)C(=O)[O-])S([O])([O])O.[Zn][Zn] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_457","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Zn][Zn]'],"['CCO[C]1C(=N[CH]c2c1ccc1c2ccc2c1[CH]N=C([C]2OCC)OCC)OCC', '[O-]C(=O)C#CC#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1S([O])([O])O)c1ccc3c(c1cc2)c(c(cc3)C(=O)[O-])S([O])([O])O']",CCO[C]1C(=N[CH]c2c1ccc1c2ccc2c1[CH]N=C([C]2OCC)OCC)OCC.[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1S([O])([O])O)c1ccc3c(c1cc2)c(c(cc3)C(=O)[O-])S([O])([O])O.[Zn][Zn],"ERROR,acs",0,mof_unit_pretest_457
13,"CCCOc1cc(cc(c1c1c(OCCC)cc(cc1OCCC)C(=O)[O-])OCCC)C(=O)[O-].CCCOc1cncc(c1c1c(OCCC)cncc1OCCC)OCCC.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_458","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['CCCOc1cc(cc(c1c1c(OCCC)cc(cc1OCCC)C(=O)[O-])OCCC)C(=O)[O-]', 'CCCOc1cncc(c1c1c(OCCC)cncc1OCCC)OCCC', '[O-]C(=O)C#CC(=O)[O-]']",CCCOc1cc(cc(c1c1c(OCCC)cc(cc1OCCC)C(=O)[O-])OCCC)C(=O)[O-].CCCOc1cncc(c1c1c(OCCC)cncc1OCCC)OCCC.[Cu][Cu].[O-]C(=O)C#CC(=O)[O-],"ERROR,acs",0,mof_unit_pretest_458
14,"CCOC1CC2(CC(C1(CC2(C#N)C#N)C(=O)[O-])OCC)C(=O)[O-].CCOc1cc(cc(c1N1C(=O)c2cc(C#N)c3c4c2c(C1=O)c(C#N)cc4C(=O)N(C3=O)c1ccc(cc1C#N)C(=O)[O-])C#N)C(=O)[O-].N#CC1N2CCN(C1C#N)CC2.[Zn][Zn] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_459","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Zn][Zn]'],"['CCOC1CC2(CC(C1(CC2(C#N)C#N)C(=O)[O-])OCC)C(=O)[O-]', 'CCOc1cc(cc(c1N1C(=O)c2cc(C#N)c3c4c2c(C1=O)c(C#N)cc4C(=O)N(C3=O)c1ccc(cc1C#N)C(=O)[O-])C#N)C(=O)[O-]', 'N#CC1N2CCN(C1C#N)CC2']",CCOC1CC2(CC(C1(CC2(C#N)C#N)C(=O)[O-])OCC)C(=O)[O-].CCOc1cc(cc(c1N1C(=O)c2cc(C#N)c3c4c2c(C1=O)c(C#N)cc4C(=O)N(C3=O)c1ccc(cc1C#N)C(=O)[O-])C#N)C(=O)[O-].N#CC1N2CCN(C1C#N)CC2.[Zn][Zn],"ERROR,acs",0,mof_unit_pretest_459
15,"N#CC(=CC(=O)[O-])C=C(C(=O)[O-])C#N.N#Cc1cc(C#N)c2c(c1C(=O)[O-])cc(c1c2cc(cc1C#N)C(=O)[O-])C#N.N=CC=NC#N.[Zn][Zn] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_460","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Zn][Zn]'],"['N#CC(=CC(=O)[O-])C=C(C(=O)[O-])C#N', 'N#Cc1cc(C#N)c2c(c1C(=O)[O-])cc(c1c2cc(cc1C#N)C(=O)[O-])C#N', 'N=CC=NC#N']",N#CC(=CC(=O)[O-])C=C(C(=O)[O-])C#N.N#Cc1cc(C#N)c2c(c1C(=O)[O-])cc(c1c2cc(cc1C#N)C(=O)[O-])C#N.N=CC=NC#N.[Zn][Zn],"ERROR,acs",0,mof_unit_pretest_460
16,"CCOc1cc(C(=O)[O-])c(cc1C=Cc1ccc(cc1)C(=O)[O-])OCC.Nc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].Nc1ccc2c(c1)nccn2.[Cu][Cu] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_461","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['CCOc1cc(C(=O)[O-])c(cc1C=Cc1ccc(cc1)C(=O)[O-])OCC', 'Nc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-]', 'Nc1ccc2c(c1)nccn2']",CCOc1cc(C(=O)[O-])c(cc1C=Cc1ccc(cc1)C(=O)[O-])OCC.Nc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].Nc1ccc2c(c1)nccn2.[Cu][Cu],"ERROR,acs",0,mof_unit_pretest_461
17,"FC1=NN=C[C]1C12CCC(CC1)(CC2F)C1=C[N]N=C1.Fc1c(c2ccccc2)c(cc(c1C1=CN=N[CH]1)c1ccccc1)[C]1C=NN=C1.Fc1ccc(c(c1)F)c1cc([C]2C=NN=C2)c(cc1C1=C[N]N=C1)c1ccc(c(c1)F)F.Fc1ccc(cc1F)c1cc(C2=C[N]N=C2)c(cc1[C]1C=NN=C1)c1ccccc1.[Ni] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_462","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Ni]'],"['FC1=NN=C[C]1C12CCC(CC1)(CC2F)C1=C[N]N=C1', 'Fc1c(c2ccccc2)c(cc(c1C1=CN=N[CH]1)c1ccccc1)[C]1C=NN=C1', 'Fc1ccc(c(c1)F)c1cc([C]2C=NN=C2)c(cc1C1=C[N]N=C1)c1ccc(c(c1)F)F', 'Fc1ccc(cc1F)c1cc(C2=C[N]N=C2)c(cc1[C]1C=NN=C1)c1ccccc1']",FC1=NN=C[C]1C12CCC(CC1)(CC2F)C1=C[N]N=C1.Fc1c(c2ccccc2)c(cc(c1C1=CN=N[CH]1)c1ccccc1)[C]1C=NN=C1.Fc1ccc(c(c1)F)c1cc([C]2C=NN=C2)c(cc1C1=C[N]N=C1)c1ccc(c(c1)F)F.Fc1ccc(cc1F)c1cc(C2=C[N]N=C2)c(cc1[C]1C=NN=C1)c1ccccc1.[Ni],"ERROR,acs",0,mof_unit_pretest_462
18,"[O-]C(=O)c1c(I)c(I)c(c(c1I)I)C(=O)[O-].[O-]C(=O)c1ccc(c2c1C(C2(S([O])(O)[O])S([O])(O)[O])(S([O])(O)[O])S([O])(O)[O])C(=O)[O-].[Zn][Zn].n1ccncc1 MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_463","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Zn][Zn]'],"['[O-]C(=O)c1c(I)c(I)c(c(c1I)I)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1C(C2(S([O])(O)[O])S([O])(O)[O])(S([O])(O)[O])S([O])(O)[O])C(=O)[O-]', 'n1ccncc1']",[O-]C(=O)c1c(I)c(I)c(c(c1I)I)C(=O)[O-].[O-]C(=O)c1ccc(c2c1C(C2(S([O])(O)[O])S([O])(O)[O])(S([O])(O)[O])S([O])(O)[O])C(=O)[O-].[Zn][Zn].n1ccncc1,"ERROR,acs",0,mof_unit_pretest_463
19,"N#Cc1c(C(=O)[O-])c(F)c2c(c1F)c(F)c(c1c2c(F)c(C#N)c(c1C(=O)[O-])F)F.N#Cc1nc(F)c2c(c1C#N)c(F)c(c1c2c(F)c(cn1)F)F.[Cu][Cu] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_464","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['N#Cc1c(C(=O)[O-])c(F)c2c(c1F)c(F)c(c1c2c(F)c(C#N)c(c1C(=O)[O-])F)F', 'N#Cc1nc(F)c2c(c1C#N)c(F)c(c1c2c(F)c(cn1)F)F']",N#Cc1c(C(=O)[O-])c(F)c2c(c1F)c(F)c(c1c2c(F)c(C#N)c(c1C(=O)[O-])F)F.N#Cc1nc(F)c2c(c1C#N)c(F)c(c1c2c(F)c(cn1)F)F.[Cu][Cu],"ERROR,acs",0,mof_unit_pretest_464
20,"ClC(=C(C(=O)[O-])Cl)C(=O)[O-].N=N.O=C1N(c2ccc(cc2Cl)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccc(cc1Cl)C(=O)[O-].[Cu][Cu] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_465","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cu][Cu]'],"['ClC(=C(C(=O)[O-])Cl)C(=O)[O-]', 'N=N', 'O=C1N(c2ccc(cc2Cl)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccc(cc1Cl)C(=O)[O-]']",ClC(=C(C(=O)[O-])Cl)C(=O)[O-].N=N.O=C1N(c2ccc(cc2Cl)C(=O)[O-])C(=O)c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccc(cc1Cl)C(=O)[O-].[Cu][Cu],"ERROR,acs",0,mof_unit_pretest_465
21,"ClCCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OC(Cl)C)[O])P(=O)(OCC)[O])P(=O)(OC(N)C)[O])[O].ClCCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)C1=C[C]([CH][C]([CH]1)P(=O)(OCC)[O])P(=O)(OC(N)C)[O])N)[O].[Ba] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_466","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Ba]'],"['ClCCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OC(Cl)C)[O])P(=O)(OCC)[O])P(=O)(OC(N)C)[O])[O]', 'ClCCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)C1=C[C]([CH][C]([CH]1)P(=O)(OCC)[O])P(=O)(OC(N)C)[O])N)[O]']",ClCCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OC(Cl)C)[O])P(=O)(OCC)[O])P(=O)(OC(N)C)[O])[O].ClCCOP(=O)(c1cc(cc(c1)P(=O)(OCC)[O])N1C(=O)c2ccc3c4c2c(C1=O)cc(c4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)C1=C[C]([CH][C]([CH]1)P(=O)(OCC)[O])P(=O)(OC(N)C)[O])N)[O].[Ba],"ERROR,acs",0,mof_unit_pretest_466
22,"CCc1cc(C#Cc2cc(c(cc2S([O])([O])O)C(=O)[O-])S([O])([O])O)c(cc1C(=O)[O-])S([O])([O])O.CCc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])S([O])([O])O)S(O)([O])[O].CCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1)CC)C(=O)[O-])S([O])([O])O.CCc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)CC)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_467","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cr][O]([Cr])[Cr]'],"['CCc1cc(C#Cc2cc(c(cc2S([O])([O])O)C(=O)[O-])S([O])([O])O)c(cc1C(=O)[O-])S([O])([O])O', 'CCc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])S([O])([O])O)S(O)([O])[O]', 'CCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1)CC)C(=O)[O-])S([O])([O])O', 'CCc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)CC)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]']",CCc1cc(C#Cc2cc(c(cc2S([O])([O])O)C(=O)[O-])S([O])([O])O)c(cc1C(=O)[O-])S([O])([O])O.CCc1cc(C(=O)[O-])c(c(c1C#Cc1ccc(cc1)C(=O)[O-])S([O])([O])O)S(O)([O])[O].CCc1cc(C(=O)[O-])c(cc1c1nnc(nn1)c1ccc(c(c1)CC)C(=O)[O-])S([O])([O])O.CCc1cc(ccc1c1nnc(nn1)c1ccc(c(c1)CC)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-],"ERROR,acs",0,mof_unit_pretest_467
