,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
12,"OC(=O)c1cnc2c(n1)C(C2C(=O)O)C(=O)O.[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1cc(C(=O)O)c(c2c1C(C2C(=O)O)(Cl)C(=O)O)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_214",Cr.ASWYYRAAUKSHFE.CUWROWIOJXMEGO.GSUIIJFBJQXRJT.HDZJFPKZSXUHJW.LYRJWRHOKPKOGB.NUQVOYOXTFSRAJ.MOFkey-v1.ERROR,['[Zn][Zn]'],"['OC(=O)c1cnc2c(n1)C(C2C(=O)O)C(=O)O', '[O-]C(=O)C=CC(=O)[O-]', '[O-]C(=O)c1cc(C(=O)O)c(c2c1C(C2C(=O)O)(Cl)C(=O)O)C(=O)[O-]']",OC(=O)c1cnc2c(n1)C(C2C(=O)O)C(=O)O.[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)c1cc(C(=O)O)c(c2c1C(C2C(=O)O)(Cl)C(=O)O)C(=O)[O-].[Zn][Zn],"ERROR,pcu",0,mof_unit_pretest_214
13,"[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1N(=O)=O)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1O)C(=O)[O-].[O].[V] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_215",Cr.ASWYYRAAUKSHFE.CUWROWIOJXMEGO.GSUIIJFBJQXRJT.HDZJFPKZSXUHJW.LYRJWRHOKPKOGB.NUQVOYOXTFSRAJ.MOFkey-v1.ERROR,"['[O]', '[V]']","['[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1N(=O)=O)N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1O)C(=O)[O-]']",[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(c(c1N(=O)=O)N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1O)C(=O)[O-].[O].[V],"ERROR,pcu",0,mof_unit_pretest_215
14,"[Cu][Cu].[O-]C(=O)c1cc(C)c(c2c1C(C)C2C)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1C)ccc4cc(c3C)C(=O)[O-].c1cnc2c(n1)CC2 MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_216",Cr.ASWYYRAAUKSHFE.CUWROWIOJXMEGO.GSUIIJFBJQXRJT.HDZJFPKZSXUHJW.LYRJWRHOKPKOGB.NUQVOYOXTFSRAJ.MOFkey-v1.ERROR,['[Cu][Cu]'],"['[O-]C(=O)c1cc(C)c(c2c1C(C)C2C)C(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1C)ccc4cc(c3C)C(=O)[O-]', 'c1cnc2c(n1)CC2']",[Cu][Cu].[O-]C(=O)c1cc(C)c(c2c1C(C)C2C)C(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1C)ccc4cc(c3C)C(=O)[O-].c1cnc2c(n1)CC2,"ERROR,pcu",0,mof_unit_pretest_216
15,"COc1c(N)c(c(cc1c1c(OC)c(N)c(c(c1OC)OC)C(=O)[O-])N)c1c(N)cc(c(c1OC)N)C(=O)[O-].COc1c(OC)c(ccc1c1c(OC)cc(c(c1N)N)C(=O)[O-])c1ccc(c(c1OC)N)C(=O)[O-].COc1c(cc(c(c1OC)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N)c1ccc(c(c1)N)C(=O)[O-].COc1c(cc(c(c1OC)c1c(N)c(OC)c(c(c1N)OC)C(=O)[O-])N)c1c(OC)cc(c(c1OC)OC)C(=O)[O-].COc1c(ccc(c1N)c1ccc(cc1N)c1cc(N)c(cc1N)C(=O)[O-])C(=O)[O-].COc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1c(N)c(OC)c(c(c1OC)OC)C(=O)[O-])N)OC.[Cr][O]([Cr])[Cr] MOFid-v1.rna,pcu.cat0;mof_unit_pretest_217",Cr.ASWYYRAAUKSHFE.CUWROWIOJXMEGO.GSUIIJFBJQXRJT.HDZJFPKZSXUHJW.LYRJWRHOKPKOGB.NUQVOYOXTFSRAJ.MOFkey-v1.rna,['[Cr][O]([Cr])[Cr]'],"['COc1c(N)c(c(cc1c1c(OC)c(N)c(c(c1OC)OC)C(=O)[O-])N)c1c(N)cc(c(c1OC)N)C(=O)[O-]', 'COc1c(OC)c(ccc1c1c(OC)cc(c(c1N)N)C(=O)[O-])c1ccc(c(c1OC)N)C(=O)[O-]', 'COc1c(cc(c(c1OC)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N)c1ccc(c(c1)N)C(=O)[O-]', 'COc1c(cc(c(c1OC)c1c(N)c(OC)c(c(c1N)OC)C(=O)[O-])N)c1c(OC)cc(c(c1OC)OC)C(=O)[O-]', 'COc1c(ccc(c1N)c1ccc(cc1N)c1cc(N)c(cc1N)C(=O)[O-])C(=O)[O-]', 'COc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1c(N)c(OC)c(c(c1OC)OC)C(=O)[O-])N)OC']",COc1c(N)c(c(cc1c1c(OC)c(N)c(c(c1OC)OC)C(=O)[O-])N)c1c(N)cc(c(c1OC)N)C(=O)[O-].COc1c(OC)c(ccc1c1c(OC)cc(c(c1N)N)C(=O)[O-])c1ccc(c(c1OC)N)C(=O)[O-].COc1c(cc(c(c1OC)c1c(N)c(N)c(c(c1N)N)C(=O)[O-])N)c1ccc(c(c1)N)C(=O)[O-].COc1c(cc(c(c1OC)c1c(N)c(OC)c(c(c1N)OC)C(=O)[O-])N)c1c(OC)cc(c(c1OC)OC)C(=O)[O-].COc1c(ccc(c1N)c1ccc(cc1N)c1cc(N)c(cc1N)C(=O)[O-])C(=O)[O-].COc1cc(C(=O)[O-])c(c(c1c1nnc(nn1)c1c(N)c(OC)c(c(c1OC)OC)C(=O)[O-])N)OC.[Cr][O]([Cr])[Cr],"rna,pcu",0,mof_unit_pretest_217
16,"N1=C[C](C=N1)c1ccc(c2c1CC2)C1=CN=N[CH]1.N1=C[C](C=N1)c1ccc(c2c1CC2)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=C[N]N=C1.[CH]([CH]C1=CN=N[CH]1)[CH][CH][C]1C=NN=C1.[CH]([CH]C1=C[N]N=C1)[CH][CH]C1=CN=N[CH]1.[Ni] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_218",Cr.ASWYYRAAUKSHFE.CUWROWIOJXMEGO.GSUIIJFBJQXRJT.HDZJFPKZSXUHJW.LYRJWRHOKPKOGB.NUQVOYOXTFSRAJ.MOFkey-v1.ERROR,['[Ni]'],"['N1=C[C](C=N1)c1ccc(c2c1CC2)C1=CN=N[CH]1', 'N1=C[C](C=N1)c1ccc(c2c1CC2)C1=C[N]N=C1', 'N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=C[N]N=C1', '[CH]([CH]C1=CN=N[CH]1)[CH][CH][C]1C=NN=C1', '[CH]([CH]C1=C[N]N=C1)[CH][CH]C1=CN=N[CH]1']",N1=C[C](C=N1)c1ccc(c2c1CC2)C1=CN=N[CH]1.N1=C[C](C=N1)c1ccc(c2c1CC2)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=C[N]N=C1.[CH]([CH]C1=CN=N[CH]1)[CH][CH][C]1C=NN=C1.[CH]([CH]C1=C[N]N=C1)[CH][CH]C1=CN=N[CH]1.[Ni],"ERROR,pcu",0,mof_unit_pretest_218
17,"Clc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)Cl)C(=O)[O-])N(=O)=O.[O-]C(=O)c1c2cc(ccc2c(c2c1ccc(c2Cl)N(=O)=O)C(=O)[O-])N(=O)=O.[O-]C(=O)c1c2cc(ccc2c(c2c1cccc2)C(=O)[O-])N(=O)=O.[O-]C(=O)c1ccc(cc1Cl)c1ccc(c(c1)N(=O)=O)C(=O)[O-].[O].[V] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_219",Cr.ASWYYRAAUKSHFE.CUWROWIOJXMEGO.GSUIIJFBJQXRJT.HDZJFPKZSXUHJW.LYRJWRHOKPKOGB.NUQVOYOXTFSRAJ.MOFkey-v1.ERROR,"['[O]', '[V]']","['Clc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)Cl)C(=O)[O-])N(=O)=O', '[O-]C(=O)c1c2cc(ccc2c(c2c1ccc(c2Cl)N(=O)=O)C(=O)[O-])N(=O)=O', '[O-]C(=O)c1c2cc(ccc2c(c2c1cccc2)C(=O)[O-])N(=O)=O', '[O-]C(=O)c1ccc(cc1Cl)c1ccc(c(c1)N(=O)=O)C(=O)[O-]']",Clc1cc(C(=O)[O-])c(cc1c1ccc(c(c1)Cl)C(=O)[O-])N(=O)=O.[O-]C(=O)c1c2cc(ccc2c(c2c1ccc(c2Cl)N(=O)=O)C(=O)[O-])N(=O)=O.[O-]C(=O)c1c2cc(ccc2c(c2c1cccc2)C(=O)[O-])N(=O)=O.[O-]C(=O)c1ccc(cc1Cl)c1ccc(c(c1)N(=O)=O)C(=O)[O-].[O].[V],"ERROR,pcu",0,mof_unit_pretest_219
18,"Clc1cnccn1.[Cu][Cu].[O-]C(=O)c1c(Cl)cc2c(c1Cl)c1ccc(c(c1c(c2)Cl)C(=O)[O-])S([O])([O])O.[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_220",V.CYFXDBXUDLMKJO.JFKXMJUMOJJTCQ.OTAJGWQCQIEFEV.MOFkey-v1.ERROR,['[Cu][Cu]'],"['Clc1cnccn1', '[O-]C(=O)c1c(Cl)cc2c(c1Cl)c1ccc(c(c1c(c2)Cl)C(=O)[O-])S([O])([O])O', '[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-]']",Clc1cnccn1.[Cu][Cu].[O-]C(=O)c1c(Cl)cc2c(c1Cl)c1ccc(c(c1c(c2)Cl)C(=O)[O-])S([O])([O])O.[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-],"ERROR,pcu",0,mof_unit_pretest_220
19,"CCOc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O].[V] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_221",Cr.ASWYYRAAUKSHFE.CUWROWIOJXMEGO.GSUIIJFBJQXRJT.HDZJFPKZSXUHJW.LYRJWRHOKPKOGB.NUQVOYOXTFSRAJ.MOFkey-v1.ERROR,"['[O]', '[V]']","['CCOc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",CCOc1c(ccc2c1ccc(c2)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O].[V],"ERROR,pcu",0,mof_unit_pretest_221
20,"CCCOc1c(cc2c3c1c(OCCC)c(c1c3c(c(c2N(=O)=O)OCCC)c(OCCC)c(c1)C(=O)[O-])N(=O)=O)C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[O].[V] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_222",Cr.ASWYYRAAUKSHFE.CUWROWIOJXMEGO.GSUIIJFBJQXRJT.HDZJFPKZSXUHJW.LYRJWRHOKPKOGB.NUQVOYOXTFSRAJ.MOFkey-v1.ERROR,"['[O]', '[V]']","['CCCOc1c(cc2c3c1c(OCCC)c(c1c3c(c(c2N(=O)=O)OCCC)c(OCCC)c(c1)C(=O)[O-])N(=O)=O)C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",CCCOc1c(cc2c3c1c(OCCC)c(c1c3c(c(c2N(=O)=O)OCCC)c(OCCC)c(c1)C(=O)[O-])N(=O)=O)C(=O)[O-].[O-]C(=O)C#CC#CC(=O)[O-].[O].[V],"ERROR,pcu",0,mof_unit_pretest_222
21,"CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O].[V] MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_223",Cr.ASWYYRAAUKSHFE.CUWROWIOJXMEGO.GSUIIJFBJQXRJT.HDZJFPKZSXUHJW.LYRJWRHOKPKOGB.NUQVOYOXTFSRAJ.MOFkey-v1.ERROR,"['[O]', '[V]']","['CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2', '[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O].[V],"ERROR,pcu",0,mof_unit_pretest_223
