,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
10,[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(Cl)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1c(Cl)ccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-] MOFid-v1.pts.cat0;mof_unit_pretest_108,Ni.KATROTOOEQOIDH.QDARQHMJUNQACA.MOFkey-v1.pts,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1cc(Cl)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1c(Cl)ccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(Cl)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1c(Cl)ccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],pts,0,mof_unit_pretest_108
11,CCCOc1cc2c(ccc(c2cc1OCCC)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.pts.cat0;mof_unit_pretest_109,Ni.KATROTOOEQOIDH.QDARQHMJUNQACA.MOFkey-v1.pts,['[Cu][Cu]'],"['CCCOc1cc2c(ccc(c2cc1OCCC)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",CCCOc1cc2c(ccc(c2cc1OCCC)C(=O)[O-])C(=O)[O-].[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,pts,0,mof_unit_pretest_109
12,"CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].CCCc1cc2cc(cc3c2c2c1cc(cc2c(c3)NC)C(=O)[O-])C(=O)[O-].CNc1c(cc2c3c1ccc1c3c(cc2)cc(c1)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-] MOFid-v1.ERROR,acs.cat0;mof_unit_pretest_11","Cr.SBSPXSJZGDSXRS.MOFkey-v1.ERROR
NVOO.RUZXEQYSTTUOAC.RYFVKTNONYVZPO.MOFkey-v1.ERROR",['[Cr][O]([Cr])[Cr]'],"['CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'CCCc1cc2cc(cc3c2c2c1cc(cc2c(c3)NC)C(=O)[O-])C(=O)[O-]', 'CNc1c(cc2c3c1ccc1c3c(cc2)cc(c1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]']",CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].CCCc1cc2cc(cc3c2c2c1cc(cc2c(c3)NC)C(=O)[O-])C(=O)[O-].CNc1c(cc2c3c1ccc1c3c(cc2)cc(c1)C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-],"ERROR,acs",0,mof_unit_pretest_11
13,"F[C]1N=NC=C1C12C3C4C2C2C1C3C42C1=C(F)N=N[CH]1.N1=C[C](C=N1)[C]1C=CC(=C2C=NN=C2)[C]2[C]1CC2.N1=C[C](C=N1)c1ccc(c2c1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=CN=N[CH]1.[N]1N=CC(=C1)c1ccc(c2c1CC2)C1=C[N]N=C1.[Ni] MOFid-v1.pts,pcu.cat0;mof_unit_pretest_110",Zn.OBOOPARAGFVLGG.RAABOESOVLLHRU.VZCYOOQTPOCHFL.MOFkey-v1.pts,['[Ni]'],"['F[C]1N=NC=C1C12C3C4C2C2C1C3C42C1=C(F)N=N[CH]1', 'N1=C[C](C=N1)[C]1C=CC(=C2C=NN=C2)[C]2[C]1CC2', 'N1=C[C](C=N1)c1ccc(c2c1CC2)C1=CN=N[CH]1', 'N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=CN=N[CH]1', 'N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=C[N]N=C1', 'N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=CN=N[CH]1', '[N]1N=CC(=C1)c1ccc(c2c1CC2)C1=C[N]N=C1']",F[C]1N=NC=C1C12C3C4C2C2C1C3C42C1=C(F)N=N[CH]1.N1=C[C](C=N1)[C]1C=CC(=C2C=NN=C2)[C]2[C]1CC2.N1=C[C](C=N1)c1ccc(c2c1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)[C]1C=C[C]([C]2[C]1CC2)C1=C[N]N=C1.N1=NC=C([CH]1)c1ccc(c2c1CC2)C1=CN=N[CH]1.[N]1N=CC(=C1)c1ccc(c2c1CC2)C1=C[N]N=C1.[Ni],"pts,pcu",0,mof_unit_pretest_110
14,N#N.[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C12CCC(C(C1(O)O)(O)O)(C(C2(O)O)(O)O)C(=O)[O-].[Zn][Zn] MOFid-v1.pts.cat0;mof_unit_pretest_111,Ni.KATROTOOEQOIDH.QDARQHMJUNQACA.MOFkey-v1.pts,['[Zn][Zn]'],"['N#N', '[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)C12CCC(C(C1(O)O)(O)O)(C(C2(O)O)(O)O)C(=O)[O-]']",N#N.[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C12CCC(C(C1(O)O)(O)O)(C(C2(O)O)(O)O)C(=O)[O-].[Zn][Zn],pts,0,mof_unit_pretest_111
15,"N=N.[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.[O-]C(=O)C=CC(=O)[O-].[Zn][Zn] MOFid-v1.ERROR,fof.cat0;mof_unit_pretest_112",Cu.KDRFNZYKHOLSII.KYMVBVBRCRFHIE.MOFkey-v1.ERROR,['[Zn][Zn]'],"['N=N', '[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1', '[O-]C(=O)C=CC(=O)[O-]']",N=N.[O-]C(=O)C#CC12C3C4(C2(C2C1(C3(C42C#CC(=O)[O-])c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.[O-]C(=O)C=CC(=O)[O-].[Zn][Zn],"ERROR,fof",0,mof_unit_pretest_112
16,CCCOc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O].[V] MOFid-v1.rna.cat0;mof_unit_pretest_113,Zn.ANAJDBJTQJTMKI.KYQCOXFCLRTKLS.RMHQROFIRFCBMK.MOFkey-v1.rna,"['[O]', '[V]']","['CCCOc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', '[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]']",CCCOc1ccc2c(c1)c(C(=O)[O-])c1c(c2C(=O)[O-])cccc1.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O].[V],rna,0,mof_unit_pretest_113
17,O=CC1CC2(CC(C1(C(=O)[O-])C(C2F)F)(F)C=O)C(=O)[O-].O=Cc1c(C=O)nc(c2c1c(F)c(F)c1c2ccc2c1c(F)nc(c2C=O)F)F.O=Cc1cc2c(F)c(F)c3c(c2c(c1C(=O)[O-])F)ccc1c3c(F)c(c(c1)F)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat0;mof_unit_pretest_114,Zn.ANAJDBJTQJTMKI.KYQCOXFCLRTKLS.RMHQROFIRFCBMK.MOFkey-v1.pcu,['[Zn][Zn]'],"['O=CC1CC2(CC(C1(C(=O)[O-])C(C2F)F)(F)C=O)C(=O)[O-]', 'O=Cc1c(C=O)nc(c2c1c(F)c(F)c1c2ccc2c1c(F)nc(c2C=O)F)F', 'O=Cc1cc2c(F)c(F)c3c(c2c(c1C(=O)[O-])F)ccc1c3c(F)c(c(c1)F)C(=O)[O-]']",O=CC1CC2(CC(C1(C(=O)[O-])C(C2F)F)(F)C=O)C(=O)[O-].O=Cc1c(C=O)nc(c2c1c(F)c(F)c1c2ccc2c1c(F)nc(c2C=O)F)F.O=Cc1cc2c(F)c(F)c3c(c2c(c1C(=O)[O-])F)ccc1c3c(F)c(c(c1)F)C(=O)[O-].[Zn][Zn],pcu,0,mof_unit_pretest_114
18,"[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])I.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(I)c(c4cc(c3)C(=O)[O-])I.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3)C(=O)[O-])I.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-] MOFid-v1.pcu,rna.cat0;mof_unit_pretest_115",Zn.ANAJDBJTQJTMKI.KYQCOXFCLRTKLS.RMHQROFIRFCBMK.MOFkey-v1.pcu,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])I', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1)c(I)c(c4cc(c3)C(=O)[O-])I', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3)C(=O)[O-])I', '[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])I.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1)c(I)c(c4cc(c3)C(=O)[O-])I.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4c(c(c3)C(=O)[O-])I.[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-],"pcu,rna",0,mof_unit_pretest_115
19,N#Cc1c(N)c(C(=O)[O-])c2c(c1N)c1c(C#N)c(C(=O)[O-])c(c(c1cc2C#N)N)N.N#Cc1c(N)cc2c(c1N)c(C(=O)[O-])c1c(c2C(=O)[O-])c(N)c(c(c1C#N)N)N.[O].[V] MOFid-v1.rna.cat0;mof_unit_pretest_116,Zn.ANAJDBJTQJTMKI.KYQCOXFCLRTKLS.RMHQROFIRFCBMK.MOFkey-v1.rna,"['[O]', '[V]']","['N#Cc1c(N)c(C(=O)[O-])c2c(c1N)c1c(C#N)c(C(=O)[O-])c(c(c1cc2C#N)N)N', 'N#Cc1c(N)cc2c(c1N)c(C(=O)[O-])c1c(c2C(=O)[O-])c(N)c(c(c1C#N)N)N']",N#Cc1c(N)c(C(=O)[O-])c2c(c1N)c1c(C#N)c(C(=O)[O-])c(c(c1cc2C#N)N)N.N#Cc1c(N)cc2c(c1N)c(C(=O)[O-])c1c(c2C(=O)[O-])c(N)c(c(c1C#N)N)N.[O].[V],rna,0,mof_unit_pretest_116
20,"CNC(=CC(=O)[O-])C(=O)[O-].CNc1c(C(=O)O)c2c(NC)c(C(=O)O)c(c(c2c2c1c1cc(cc(c1c(c2)NC)NC)C(=O)[O-])C(=O)O)C(=O)[O-].C[NH]=C([C](C(=O)O)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu,rna.cat0;mof_unit_pretest_117","Ni.QDARQHMJUNQACA.SXILOWMIQHKVLR.MOFkey-v1.pcu
TFAE.MOFkey-v1.pcu",['[Zn][O]([Zn])([Zn])[Zn]'],"['CNC(=CC(=O)[O-])C(=O)[O-]', 'CNc1c(C(=O)O)c2c(NC)c(C(=O)O)c(c(c2c2c1c1cc(cc(c1c(c2)NC)NC)C(=O)[O-])C(=O)O)C(=O)[O-]', 'C[NH]=C([C](C(=O)O)C(=O)[O-])C(=O)[O-]']",CNC(=CC(=O)[O-])C(=O)[O-].CNc1c(C(=O)O)c2c(NC)c(C(=O)O)c(c(c2c2c1c1cc(cc(c1c(c2)NC)NC)C(=O)[O-])C(=O)O)C(=O)[O-].C[NH]=C([C](C(=O)O)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],"pcu,rna",0,mof_unit_pretest_117
21,COc1c(C#CC(=O)[O-])c(OC)c(c(c1N)C#CC(=O)[O-])N.COc1c(C(=O)[O-])c(OC)c2c3c1cc(N)c1c3c(c(c2OC)N)c(c(c1N)C(=O)[O-])OC.COc1c(C(=O)[O-])c(OC)c2c3c1cc(N)c1c3c(c(c2OC)OC)c(c(c1OC)C(=O)[O-])OC.COc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])N)N.[Cr][O]([Cr])[Cr].[O-]C(=O)c1cc2cc(N)c3c4c2c(c1N)c(N)c(c4c(c(c3N)C(=O)[O-])N)N MOFid-v1.pcu.cat0;mof_unit_pretest_118,"Ni.QDARQHMJUNQACA.SXILOWMIQHKVLR.MOFkey-v1.pcu
TFAE.MOFkey-v1.pcu",['[Cr][O]([Cr])[Cr]'],"['COc1c(C#CC(=O)[O-])c(OC)c(c(c1N)C#CC(=O)[O-])N', 'COc1c(C(=O)[O-])c(OC)c2c3c1cc(N)c1c3c(c(c2OC)N)c(c(c1N)C(=O)[O-])OC', 'COc1c(C(=O)[O-])c(OC)c2c3c1cc(N)c1c3c(c(c2OC)OC)c(c(c1OC)C(=O)[O-])OC', 'COc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])N)N', '[O-]C(=O)c1cc2cc(N)c3c4c2c(c1N)c(N)c(c4c(c(c3N)C(=O)[O-])N)N']",COc1c(C#CC(=O)[O-])c(OC)c(c(c1N)C#CC(=O)[O-])N.COc1c(C(=O)[O-])c(OC)c2c3c1cc(N)c1c3c(c(c2OC)N)c(c(c1N)C(=O)[O-])OC.COc1c(C(=O)[O-])c(OC)c2c3c1cc(N)c1c3c(c(c2OC)OC)c(c(c1OC)C(=O)[O-])OC.COc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])N)N.[Cr][O]([Cr])[Cr].[O-]C(=O)c1cc2cc(N)c3c4c2c(c1N)c(N)c(c4c(c(c3N)C(=O)[O-])N)N,pcu,0,mof_unit_pretest_118
22,CCCO[C]1C(=N[CH]c2c1ccc1c2cc(cn1)c1ccccc1)OCCC.[O-]C(=O)C12C3C4C1C1C2(C3C41C(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_119,Cu.GMFCZDUHXMDKHI.IVHBREJLPGXBAS.LRVPXAALWBNJGZ.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCCO[C]1C(=N[CH]c2c1ccc1c2cc(cn1)c1ccccc1)OCCC', '[O-]C(=O)C12C3C4C1C1C2(C3C41C(=O)[O-])c1ccccc1', '[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-]']",CCCO[C]1C(=N[CH]c2c1ccc1c2cc(cn1)c1ccccc1)OCCC.[O-]C(=O)C12C3C4C1C1C2(C3C41C(=O)[O-])c1ccccc1.[O-]C(=O)c1ccc2c(c1)c1cccc(c1cc2)C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_pretest_119
