,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
10,CCCOC1=NN=C[C]1C=C[CH][CH][C]1C=NN=C1.CNC1CC2(CCC1(CC2)C1=CN=N[CH]1)C1=C[N]N=C1NC.CN[C]([CH]C1=CN=N[CH]1)C=C[C]1C=NN=C1.C[NH]=C(C=C1C=NN=C1)C=CC1=CN=N[CH]1.[Ni] MOFid-v1.ERROR.cat0;mof_unit_pretest_386,Ba.AEQJDXUYRMPHJG.MOFkey-v1.ERROR,['[Ni]'],"['CCCOC1=NN=C[C]1C=C[CH][CH][C]1C=NN=C1', 'CNC1CC2(CCC1(CC2)C1=CN=N[CH]1)C1=C[N]N=C1NC', 'CN[C]([CH]C1=CN=N[CH]1)C=C[C]1C=NN=C1', 'C[NH]=C(C=C1C=NN=C1)C=CC1=CN=N[CH]1']",CCCOC1=NN=C[C]1C=C[CH][CH][C]1C=NN=C1.CNC1CC2(CCC1(CC2)C1=CN=N[CH]1)C1=C[N]N=C1NC.CN[C]([CH]C1=CN=N[CH]1)C=C[C]1C=NN=C1.C[NH]=C(C=C1C=NN=C1)C=CC1=CN=N[CH]1.[Ni],ERROR,0,mof_unit_pretest_386
11,[Cr][O]([Cr])[Cr].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_pretest_387,Ba.AEQJDXUYRMPHJG.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1cc(F)c(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)F)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-],ERROR,0,mof_unit_pretest_387
12,CCOC(=CC=C(C(=O)[O-])OCC)C(=O)[O-].CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.COC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_pretest_388,Ba.AEQJDXUYRMPHJG.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['CCOC(=CC=C(C(=O)[O-])OCC)C(=O)[O-]', 'CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2', 'COC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]']",CCOC(=CC=C(C(=O)[O-])OCC)C(=O)[O-].CCOc1cc(C(=O)[O-])c2c(c1C(=O)[O-])CC2.COC1Cc2c1c(ccc2C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-],ERROR,0,mof_unit_pretest_388
13,O=Cc1c2cc(C(=O)[O-])c(c3c2c2c(c1I)cc(c(c2cc3)C=O)C(=O)[O-])I.O=Cc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.[Cu][Cu].c1ccc2c(c1)nccn2 MOFid-v1.ERROR.cat0;mof_unit_pretest_389,Ba.AEQJDXUYRMPHJG.MOFkey-v1.ERROR,['[Cu][Cu]'],"['O=Cc1c2cc(C(=O)[O-])c(c3c2c2c(c1I)cc(c(c2cc3)C=O)C(=O)[O-])I', 'O=Cc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2', 'c1ccc2c(c1)nccn2']",O=Cc1c2cc(C(=O)[O-])c(c3c2c2c(c1I)cc(c(c2cc3)C=O)C(=O)[O-])I.O=Cc1cc(C(=O)[O-])c2c(c1C(=O)[O-])cccc2.[Cu][Cu].c1ccc2c(c1)nccn2,ERROR,0,mof_unit_pretest_389
14,CCCc1cc(C(=O)[O-])c(c(c1C#Cc1c(CCC)cc(c(c1NC)NC)C(=O)[O-])NC)NC.CCCc1cnccc1C#Cc1ccncc1CCC.[O-]C(=O)C=CC(=O)[O-].[Zn][Zn] MOFid-v1.pts.cat0;mof_unit_pretest_390,Ba.AEQJDXUYRMPHJG.MOFkey-v1.pts,['[Zn][Zn]'],"['CCCc1cc(C(=O)[O-])c(c(c1C#Cc1c(CCC)cc(c(c1NC)NC)C(=O)[O-])NC)NC', 'CCCc1cnccc1C#Cc1ccncc1CCC', '[O-]C(=O)C=CC(=O)[O-]']",CCCc1cc(C(=O)[O-])c(c(c1C#Cc1c(CCC)cc(c(c1NC)NC)C(=O)[O-])NC)NC.CCCc1cnccc1C#Cc1ccncc1CCC.[O-]C(=O)C=CC(=O)[O-].[Zn][Zn],pts,0,mof_unit_pretest_390
15,O=N(=O)c1cc(ccc1[C]1C=NN=C1)c1ccc(c(c1)N(=O)=O)C1=C[N]N=C1.O=N(=O)c1cc2ccc(cc2c2c1c1cc(ccc1cc2N(=O)=O)C1=CN=N[CH]1)[C]1C=NN=C1.O=N(=O)c1cc2ccc(cc2c2c1c1cc(ccc1cc2N(=O)=O)C1=C[N]N=C1)C1=CN=N[CH]1.O=N(=O)c1cc2ccc(cc2c2c1c1cc(ccc1cc2N(=O)=O)C1=C[N]N=C1)[C]1C=NN=C1.[Ni] MOFid-v1.ERROR.cat0;mof_unit_pretest_391,Zn.AZWQBSGSESVDME.DMOBELOKRCWQOE.DQJBIBXTBKTPIS.MOFkey-v1.ERROR,['[Ni]'],"['O=N(=O)c1cc(ccc1[C]1C=NN=C1)c1ccc(c(c1)N(=O)=O)C1=C[N]N=C1', 'O=N(=O)c1cc2ccc(cc2c2c1c1cc(ccc1cc2N(=O)=O)C1=CN=N[CH]1)[C]1C=NN=C1', 'O=N(=O)c1cc2ccc(cc2c2c1c1cc(ccc1cc2N(=O)=O)C1=C[N]N=C1)C1=CN=N[CH]1', 'O=N(=O)c1cc2ccc(cc2c2c1c1cc(ccc1cc2N(=O)=O)C1=C[N]N=C1)[C]1C=NN=C1']",O=N(=O)c1cc(ccc1[C]1C=NN=C1)c1ccc(c(c1)N(=O)=O)C1=C[N]N=C1.O=N(=O)c1cc2ccc(cc2c2c1c1cc(ccc1cc2N(=O)=O)C1=CN=N[CH]1)[C]1C=NN=C1.O=N(=O)c1cc2ccc(cc2c2c1c1cc(ccc1cc2N(=O)=O)C1=C[N]N=C1)C1=CN=N[CH]1.O=N(=O)c1cc2ccc(cc2c2c1c1cc(ccc1cc2N(=O)=O)C1=C[N]N=C1)[C]1C=NN=C1.[Ni],ERROR,0,mof_unit_pretest_391
16,COC1=[N]=C(OC)C(=[N]=C1OC)OC.COC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)OC.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_392,Ni.SYRPCUCKCLNZSE.XNTDZYZIXJPZJD.MOFkey-v1.ERROR,['[Zn][Zn]'],"['COC1=[N]=C(OC)C(=[N]=C1OC)OC', 'COC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)OC', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",COC1=[N]=C(OC)C(=[N]=C1OC)OC.COC1CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2)OC.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_pretest_392
17,[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V] MOFid-v1.ERROR.cat0;mof_unit_pretest_393,Ba.AEQJDXUYRMPHJG.MOFkey-v1.ERROR,"['[O]', '[V]']","['[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]']",[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V],ERROR,0,mof_unit_pretest_393
18,CCCOC(=CC(=C(C(=O)[O-])OCCC)C)C(=O)[O-].CCCOC(=N)C=N.CCCOc1cc2cc(C)c3c(c2cc1C(=O)[O-])cccc3C(=O)[O-].[Cu][Cu] MOFid-v1.bcu.cat0;mof_unit_pretest_394,Ba.AEQJDXUYRMPHJG.MOFkey-v1.bcu,['[Cu][Cu]'],"['CCCOC(=CC(=C(C(=O)[O-])OCCC)C)C(=O)[O-]', 'CCCOC(=N)C=N', 'CCCOc1cc2cc(C)c3c(c2cc1C(=O)[O-])cccc3C(=O)[O-]']",CCCOC(=CC(=C(C(=O)[O-])OCCC)C)C(=O)[O-].CCCOC(=N)C=N.CCCOc1cc2cc(C)c3c(c2cc1C(=O)[O-])cccc3C(=O)[O-].[Cu][Cu],bcu,0,mof_unit_pretest_394
19,[O-]C(=O)c1c(c(c(c(c1S([O])([O])O)S(O)([O])[O])C(=O)[O-])S([O])([O])O)S(O)([O])[O].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccncc1 MOFid-v1.ERROR.cat0;mof_unit_pretest_395,Ba.AEQJDXUYRMPHJG.MOFkey-v1.ERROR,['[Zn][Zn]'],"['[O-]C(=O)c1c(c(c(c(c1S([O])([O])O)S(O)([O])[O])C(=O)[O-])S([O])([O])O)S(O)([O])[O]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', 'n1ccncc1']",[O-]C(=O)c1c(c(c(c(c1S([O])([O])O)S(O)([O])[O])C(=O)[O-])S([O])([O])O)S(O)([O])[O].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccncc1,ERROR,0,mof_unit_pretest_395
20,I[C]([C]([C]([C](C(=O)[O-])I)C(=O)O)C(=O)O)C(=O)[O-].OC(=O)[C]([C](C(=O)O)[N]C(=O)O)[N]C(=O)O.OC(=O)c1cc(C(=O)[O-])c(c(c1N1C(=O)c2c(I)c(C(=O)O)c3c4c2c(C1=O)c(C(=O)O)c(c4C(=O)N(C3=O)c1c(cc(c(c1I)C(=O)O)C(=O)[O-])C(=O)O)I)I)C(=O)O.[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_396,Ba.AEQJDXUYRMPHJG.MOFkey-v1.ERROR,['[Zn][Zn]'],"['I[C]([C]([C]([C](C(=O)[O-])I)C(=O)O)C(=O)O)C(=O)[O-]', 'OC(=O)[C]([C](C(=O)O)[N]C(=O)O)[N]C(=O)O', 'OC(=O)c1cc(C(=O)[O-])c(c(c1N1C(=O)c2c(I)c(C(=O)O)c3c4c2c(C1=O)c(C(=O)O)c(c4C(=O)N(C3=O)c1c(cc(c(c1I)C(=O)O)C(=O)[O-])C(=O)O)I)I)C(=O)O']",I[C]([C]([C]([C](C(=O)[O-])I)C(=O)O)C(=O)O)C(=O)[O-].OC(=O)[C]([C](C(=O)O)[N]C(=O)O)[N]C(=O)O.OC(=O)c1cc(C(=O)[O-])c(c(c1N1C(=O)c2c(I)c(C(=O)O)c3c4c2c(C1=O)c(C(=O)O)c(c4C(=O)N(C3=O)c1c(cc(c(c1I)C(=O)O)C(=O)[O-])C(=O)O)I)I)C(=O)O.[Zn][Zn],ERROR,0,mof_unit_pretest_396
21,N#Cc1c(N(=O)=O)c(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)N(=O)=O.N#Cc1cc(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)C#N.O=N(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_pretest_397,"Ni.BOYVKTRKIXPRNA.ITIIXPGPHYLCRM.MOFkey-v1.ERROR
RZAT.VKPNOUCWKVVTNX.MOFkey-v1.ERROR",['[Cr][O]([Cr])[Cr]'],"['N#Cc1c(N(=O)=O)c(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)N(=O)=O', 'N#Cc1cc(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)C#N', 'O=N(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC#CC(=O)[O-]']",N#Cc1c(N(=O)=O)c(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)N(=O)=O.N#Cc1cc(C(=O)[O-])c(c(c1C(=O)[O-])N(=O)=O)C#N.O=N(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-].[Cr][O]([Cr])[Cr].[O-]C(=O)C#CC#CC(=O)[O-],ERROR,0,mof_unit_pretest_397
22,[Cr][O]([Cr])[Cr].[O-]C(=O)c1c(C)c(C)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_pretest_398,Ba.AEQJDXUYRMPHJG.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)c1c(C)c(C)c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)c1c(C)c(C)c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],ERROR,0,mof_unit_pretest_398
23,O=CCC(OP(=O)([C]1C=C(N2C(=O)c3ccc4c5c3c(C2=O)ccc5c2c3c4ccc4c3c(cc2)C(=O)N(C4=O)C2=C[C]([CH][C]([CH]2)P(=O)(OC(S(O)([O])[O])C)[O])P(=O)(OCC)[O])[C]([C]([CH]1)P(=O)(OCCS([O])([O])O)[O])C=O)[O])C=O.[Ba] MOFid-v1.ERROR.cat0;mof_unit_pretest_399,Zn.AZWQBSGSESVDME.DMOBELOKRCWQOE.DQJBIBXTBKTPIS.MOFkey-v1.ERROR,['[Ba]'],['O=CCC(OP(=O)([C]1C=C(N2C(=O)c3ccc4c5c3c(C2=O)ccc5c2c3c4ccc4c3c(cc2)C(=O)N(C4=O)C2=C[C]([CH][C]([CH]2)P(=O)(OC(S(O)([O])[O])C)[O])P(=O)(OCC)[O])[C]([C]([CH]1)P(=O)(OCCS([O])([O])O)[O])C=O)[O])C=O'],O=CCC(OP(=O)([C]1C=C(N2C(=O)c3ccc4c5c3c(C2=O)ccc5c2c3c4ccc4c3c(cc2)C(=O)N(C4=O)C2=C[C]([CH][C]([CH]2)P(=O)(OC(S(O)([O])[O])C)[O])P(=O)(OCC)[O])[C]([C]([CH]1)P(=O)(OCCS([O])([O])O)[O])C=O)[O])C=O.[Ba],ERROR,0,mof_unit_pretest_399
24,[O-]C(=O)C#CC12CCC(C(C1)Br)(C(C2)Br)C#CC(=O)[O-].[O-]C(=O)C#CC12CCC(C(C1)Br)(CC2Br)C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(Br)cc3c(c1cc2)cc(cc3)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cc(Br)c3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V] MOFid-v1.ERROR.cat0;mof_unit_pretest_400,V.DPCYZPIFUPFCPH.LIECZCQDDMVKLB.OLUYATAEMCAKCX.YBAQNIHZRCKOAX.MOFkey-v1.ERROR,"['[O]', '[V]']","['[O-]C(=O)C#CC12CCC(C(C1)Br)(C(C2)Br)C#CC(=O)[O-]', '[O-]C(=O)C#CC12CCC(C(C1)Br)(CC2Br)C#CC(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1c(Br)cc3c(c1cc2)cc(cc3)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1cc(Br)c3c(c1cc2)cc(cc3)C(=O)[O-]']",[O-]C(=O)C#CC12CCC(C(C1)Br)(C(C2)Br)C#CC(=O)[O-].[O-]C(=O)C#CC12CCC(C(C1)Br)(CC2Br)C#CC(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1c(Br)cc3c(c1cc2)cc(cc3)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1cc(Br)c3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V],ERROR,0,mof_unit_pretest_400
