,mofid,mofkey,smiles_nodes,smiles_linkers,smiles,topology,cat,cifname
10,CCCOC1(C)CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2.CCCOC1=N[CH]c2c([CH]1)cc(c1c2c(OCCC)cc2c1cncc2)C.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)c(C)c(cc3)C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_pretest_536,Cr.KKEYFWRCBNTPAC.NAUKGYJLYAEUBD.TXXHDPDFNKHHGW.MOFkey-v1.pcu,['[Cu][Cu]'],"['CCCOC1(C)CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2', 'CCCOC1=N[CH]c2c([CH]1)cc(c1c2c(OCCC)cc2c1cncc2)C', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)c(C)c(cc3)C(=O)[O-]']",CCCOC1(C)CC2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])CC2.CCCOC1=N[CH]c2c([CH]1)cc(c1c2c(OCCC)cc2c1cncc2)C.[Cu][Cu].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)c(C)c(cc3)C(=O)[O-],pcu,0,mof_unit_pretest_536
11,Clc1cc(C(=O)[O-])c(c(c1N1C(=O)c2ccc3c4c2c(C1=O)c(N)cc4c1c2c3cc(N)c3c2c(cc1)C(=O)N(C3=O)c1c(Cl)cc(c(c1Cl)N)C(=O)[O-])Cl)N.N=N.NC(=C(C(=O)[O-])N)C(=O)[O-].[Zn][Zn] MOFid-v1.ERROR.cat0;mof_unit_pretest_537,,['[Zn][Zn]'],"['Clc1cc(C(=O)[O-])c(c(c1N1C(=O)c2ccc3c4c2c(C1=O)c(N)cc4c1c2c3cc(N)c3c2c(cc1)C(=O)N(C3=O)c1c(Cl)cc(c(c1Cl)N)C(=O)[O-])Cl)N', 'N=N', 'NC(=C(C(=O)[O-])N)C(=O)[O-]']",Clc1cc(C(=O)[O-])c(c(c1N1C(=O)c2ccc3c4c2c(C1=O)c(N)cc4c1c2c3cc(N)c3c2c(cc1)C(=O)N(C3=O)c1c(Cl)cc(c(c1Cl)N)C(=O)[O-])Cl)N.N=N.NC(=C(C(=O)[O-])N)C(=O)[O-].[Zn][Zn],ERROR,0,mof_unit_pretest_537
12,COC1=NN=C[C]1.COC1=NN=C[C]1[C]1[C]2CC[C]2[C]([C]([C]1S([O])([O])O)S([O])([O])O)[C]1C=NN=C1OC.COC1=NN=C[C]1c1cc(OC)c2c(c1)cc(c(c2)[C]1C=NN=C1)OC.COc1cc([C]2C=NN=C2S([O])(O)[O])c(c2c1c(OC)c(cc2)C1=C[N]N=C1)OC.[Ni].[O]S(C1CC2=C(C=C[C]=C12)C1=C[N]N=C1)(O)[O] MOFid-v1.pcu.cat0;mof_unit_pretest_538,Cr.KKEYFWRCBNTPAC.NAUKGYJLYAEUBD.TXXHDPDFNKHHGW.MOFkey-v1.pcu,['[Ni]'],"['COC1=NN=C[C]1', 'COC1=NN=C[C]1[C]1[C]2CC[C]2[C]([C]([C]1S([O])([O])O)S([O])([O])O)[C]1C=NN=C1OC', 'COC1=NN=C[C]1c1cc(OC)c2c(c1)cc(c(c2)[C]1C=NN=C1)OC', 'COc1cc([C]2C=NN=C2S([O])(O)[O])c(c2c1c(OC)c(cc2)C1=C[N]N=C1)OC', '[O]S(C1CC2=C(C=C[C]=C12)C1=C[N]N=C1)(O)[O]']",COC1=NN=C[C]1.COC1=NN=C[C]1[C]1[C]2CC[C]2[C]([C]([C]1S([O])([O])O)S([O])([O])O)[C]1C=NN=C1OC.COC1=NN=C[C]1c1cc(OC)c2c(c1)cc(c(c2)[C]1C=NN=C1)OC.COc1cc([C]2C=NN=C2S([O])(O)[O])c(c2c1c(OC)c(cc2)C1=C[N]N=C1)OC.[Ni].[O]S(C1CC2=C(C=C[C]=C12)C1=C[N]N=C1)(O)[O],pcu,0,mof_unit_pretest_538
13,[O-]C(=O)c1ccc(c2c1c(Cl)ccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn].c1ccc2c(c1)nccn2 MOFid-v1.pcu.cat0;mof_unit_pretest_539,Zn.KYMVBVBRCRFHIE.NMBCEGBFORYZRF.TXXHDPDFNKHHGW.MOFkey-v1.pcu,['[Zn][Zn]'],"['[O-]C(=O)c1ccc(c2c1c(Cl)ccc2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-]', 'c1ccc2c(c1)nccn2']",[O-]C(=O)c1ccc(c2c1c(Cl)ccc2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)N1C(=O)c2ccc3c4c2c(C1=O)ccc4c1c2c3ccc3c2c(cc1)C(=O)N(C3=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn].c1ccc2c(c1)nccn2,pcu,0,mof_unit_pretest_539
14,FC(=Cc1c(F)cc(c(c1F)F)C(=O)[O-])c1ccc(cc1)C(=O)[O-].Fc1cnc2c(n1)cc(c(c2)F)F.[Cu][Cu].[O-]C(=O)c1cc(F)c(c2c1cccc2)C(=O)[O-] MOFid-v1.ERROR.cat0;mof_unit_pretest_540,Cu.GIRPFOBZUCSXIU.JOWTWWQSDRDPEL.SOJSKRDAYHCMMH.MOFkey-v1.ERROR,['[Cu][Cu]'],"['FC(=Cc1c(F)cc(c(c1F)F)C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'Fc1cnc2c(n1)cc(c(c2)F)F', '[O-]C(=O)c1cc(F)c(c2c1cccc2)C(=O)[O-]']",FC(=Cc1c(F)cc(c(c1F)F)C(=O)[O-])c1ccc(cc1)C(=O)[O-].Fc1cnc2c(n1)cc(c(c2)F)F.[Cu][Cu].[O-]C(=O)c1cc(F)c(c2c1cccc2)C(=O)[O-],ERROR,0,mof_unit_pretest_540
15,CCOc1cc(OCC)c(c2c1c1c(cc2)ccc(c1C#N)C(=O)[O-])C(=O)[O-].CCOc1cc(ccc1c1c(OCC)c(OCC)c(c(c1OCC)C#N)C(=O)[O-])C(=O)[O-].CCOc1cnccc1c1ccncc1C#N.[Zn][Zn] MOFid-v1.acs.cat0;mof_unit_pretest_541,Zn.GYZGSVGGKOXFJO.XSCHRSMBECNVNS.YMMKEOAJUVQIGY.MOFkey-v1.acs,['[Zn][Zn]'],"['CCOc1cc(OCC)c(c2c1c1c(cc2)ccc(c1C#N)C(=O)[O-])C(=O)[O-]', 'CCOc1cc(ccc1c1c(OCC)c(OCC)c(c(c1OCC)C#N)C(=O)[O-])C(=O)[O-]', 'CCOc1cnccc1c1ccncc1C#N']",CCOc1cc(OCC)c(c2c1c1c(cc2)ccc(c1C#N)C(=O)[O-])C(=O)[O-].CCOc1cc(ccc1c1c(OCC)c(OCC)c(c(c1OCC)C#N)C(=O)[O-])C(=O)[O-].CCOc1cnccc1c1ccncc1C#N.[Zn][Zn],acs,0,mof_unit_pretest_541
16,[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(I)c2c(c1)c1ccc3c(c1cc2)cc(cc3I)C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_pretest_542,"Cu.CTGLNMXXUWLHNY.QDBVUMJHNIRCHI.VZCYOOQTPOCHFL.MOFkey-v1.pcu
ZAIB.YSPDMVKFMXCQCK.MOFkey-v1.pcu","['[O]', '[V]']","['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)c1cc(I)c2c(c1)c1ccc3c(c1cc2)cc(cc3I)C(=O)[O-]']",[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)c1cc(I)c2c(c1)c1ccc3c(c1cc2)cc(cc3I)C(=O)[O-].[O].[V],pcu,0,mof_unit_pretest_542
17,[O-]C(=O)c1cc(O)c2c(c1)c1c(Cl)ccc(c1c(c2O)Cl)C(=O)[O-].[O-]C(=O)c1cc2c(Cl)c(O)c3c4c2c(c1O)c(Cl)c(c4c(c(c3Cl)C(=O)[O-])O)Cl.[O].[V] MOFid-v1.pcu.cat0;mof_unit_pretest_543,Cr.KKEYFWRCBNTPAC.NAUKGYJLYAEUBD.TXXHDPDFNKHHGW.MOFkey-v1.pcu,"['[O]', '[V]']","['[O-]C(=O)c1cc(O)c2c(c1)c1c(Cl)ccc(c1c(c2O)Cl)C(=O)[O-]', '[O-]C(=O)c1cc2c(Cl)c(O)c3c4c2c(c1O)c(Cl)c(c4c(c(c3Cl)C(=O)[O-])O)Cl']",[O-]C(=O)c1cc(O)c2c(c1)c1c(Cl)ccc(c1c(c2O)Cl)C(=O)[O-].[O-]C(=O)c1cc2c(Cl)c(O)c3c4c2c(c1O)c(Cl)c(c4c(c(c3Cl)C(=O)[O-])O)Cl.[O].[V],pcu,0,mof_unit_pretest_543
18,"CCc1c(CC)c(cc2c1c(I)cc1c2cc(c2c1cc(C(=O)[O-])c(c2CC)CC)I)C(=O)[O-].CCc1c(ccc(c1I)c1ccc(c(c1I)CC)C(=O)[O-])C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1 MOFid-v1.ERROR,pcu.cat0;mof_unit_pretest_544",Zn.HUPBXCHXBKXNQO.RAABOESOVLLHRU.VZCYOOQTPOCHFL.MOFkey-v1.ERROR,['[Zn][Zn]'],"['CCc1c(CC)c(cc2c1c(I)cc1c2cc(c2c1cc(C(=O)[O-])c(c2CC)CC)I)C(=O)[O-]', 'CCc1c(ccc(c1I)c1ccc(c(c1I)CC)C(=O)[O-])C(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",CCc1c(CC)c(cc2c1c(I)cc1c2cc(c2c1cc(C(=O)[O-])c(c2CC)CC)I)C(=O)[O-].CCc1c(ccc(c1I)c1ccc(c(c1I)CC)C(=O)[O-])C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,"ERROR,pcu",0,mof_unit_pretest_544
19,OC1=[N]=C(O)C(=[N]=C1O)O.[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C(=O)[O-].[O-]C(=O)c1cc2c(O)c(O)c3c4c2c(c1O)c(O)c(c4cc(c3O)C(=O)[O-])O.[Zn][Zn] MOFid-v1.pcu.cat0;mof_unit_pretest_545,Cu.JMGGEDHLGDLBEI.QIMNXILWXAQPCZ.UMABAQRVBIPTIS.MOFkey-v1.pcu,['[Zn][Zn]'],"['OC1=[N]=C(O)C(=[N]=C1O)O', '[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C(=O)[O-]', '[O-]C(=O)c1cc2c(O)c(O)c3c4c2c(c1O)c(O)c(c4cc(c3O)C(=O)[O-])O']",OC1=[N]=C(O)C(=[N]=C1O)O.[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C(=O)[O-].[O-]C(=O)c1cc2c(O)c(O)c3c4c2c(c1O)c(O)c(c4cc(c3O)C(=O)[O-])O.[Zn][Zn],pcu,0,mof_unit_pretest_545
20,[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc(c(c1O)O)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_pretest_546,Zn.FWVKPVCUQRKDPO.GJWCWMFLUQRJPL.NQGCJWUWUCJCAD.PXOIEHHMBSVBKU.QRFLRRPOUAWRAO.MOFkey-v1.pcu,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)c1ccc(c(c1O)O)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C(=O)[O-]']",[Cr][O]([Cr])[Cr].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc(c(c1O)O)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-],pcu,0,mof_unit_pretest_546
21,[Cr][O]([Cr])[Cr].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O][C](c1ccc(c2c1CC2)C(=O)[O-])[O] MOFid-v1.ERROR.cat0;mof_unit_pretest_547,V.FZTIWOBQQYPTCJ.IRUUJXKSHXATIT.MOFkey-v1.ERROR,['[Cr][O]([Cr])[Cr]'],"['[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]', '[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-]', '[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-]', '[O][C](c1ccc(c2c1CC2)C(=O)[O-])[O]']",[Cr][O]([Cr])[Cr].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-].[O-]C(=O)c1cc(F)c(c2c1CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O][C](c1ccc(c2c1CC2)C(=O)[O-])[O],ERROR,0,mof_unit_pretest_547
22,[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1cc(C(=O)O)c2c(c1)c1cc(C(=O)O)c3c(c1cc2C(=O)O)cc(cc3C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V] MOFid-v1.pcu.cat0;mof_unit_pretest_548,Cr.KKEYFWRCBNTPAC.NAUKGYJLYAEUBD.TXXHDPDFNKHHGW.MOFkey-v1.pcu,"['[O]', '[V]']","['[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-]', '[O-]C(=O)c1cc(C(=O)O)c2c(c1)c1cc(C(=O)O)c3c(c1cc2C(=O)O)cc(cc3C(=O)O)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-]']",[O-]C(=O)C12C3C4C2C2C1C3C42C(=O)[O-].[O-]C(=O)c1cc(C(=O)O)c2c(c1)c1cc(C(=O)O)c3c(c1cc2C(=O)O)cc(cc3C(=O)O)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)c1ccc3c(c1cc2)cc(cc3)C(=O)[O-].[O].[V],pcu,0,mof_unit_pretest_548
23,[Cr][O]([Cr])[Cr].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-] MOFid-v1.pcu.cat0;mof_unit_pretest_549,Cr.KKEYFWRCBNTPAC.NAUKGYJLYAEUBD.TXXHDPDFNKHHGW.MOFkey-v1.pcu,['[Cr][O]([Cr])[Cr]'],['[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-]'],[Cr][O]([Cr])[Cr].[O-]C(=O)c1cc2ccc3c4c2c(c1)ccc4cc(c3)C(=O)[O-],pcu,0,mof_unit_pretest_549
24,"[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])C(=O)O)C(=O)O.[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])I)I.[O].[V] MOFid-v1.ERROR,rna.cat0;mof_unit_pretest_550",V.COOFAYHGLHSREE.KDCNWKONFUGAHE.YTIVTFGABIZHHX.MOFkey-v1.ERROR,"['[O]', '[V]']","['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])C(=O)O)C(=O)O', '[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])I)I']",[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])C(=O)O)C(=O)O.[O-]C(=O)C12C3C4C2(C2C1C3(C42C(=O)[O-])I)I.[O].[V],"ERROR,rna",0,mof_unit_pretest_550
